snapshot_date,product_id,product_name,warehouse_id,ABC_class,current_inventory,current_inventory_value,average_daily_demand,forecast_daily_demand,planning_daily_demand,demand_variability,standard_lead_time_days,safety_stock,reorder_point,eoq,stockout_risk,overstock_risk,recommended_order_quantity,transfer_from_warehouse,inventory_action
2026-12-28,P03497,Brightline Everyday Salad Dressing Set,WH06,B,12,72.48,0.08,0.08,0.08,1.54,21,4.0,6.0,48.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03497,Brightline Everyday Salad Dressing Set,WH07,B,8,48.32,0.03,0.03,0.03,0.7,21,2.0,3.0,29.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03497,Brightline Everyday Salad Dressing Set,WH08,B,26,157.04,0.03,0.03,0.03,1.39,21,4.0,5.0,30.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03497,Brightline Everyday Salad Dressing Set,WH09,B,6,36.24,0.1,0.1,0.1,0.75,21,2.0,4.0,55.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P03497,Brightline Everyday Salad Dressing Set,WH10,B,2,12.08,0.03,0.03,0.03,0.78,21,2.0,3.0,30.0,Medium,Low,30.0,WH08,REORDER SOON
2026-12-28,P03497,Brightline Everyday Salad Dressing Set,WH11,B,2,12.08,0.06,0.06,0.06,1.84,21,5.0,6.0,41.0,Medium,Low,41.0,WH08,REORDER SOON
2026-12-28,P03497,Brightline Everyday Salad Dressing Set,WH12,B,14,84.56,0.08,0.08,0.08,1.15,21,3.0,5.0,48.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03498,Everline Elite Wall Art Set,WH01,A,7,195.09,0.1,0.1,0.1,0.41,48,2.0,7.0,26.0,Medium,Low,26.0,WH09,REORDER SOON
2026-12-28,P03498,Everline Elite Wall Art Set,WH02,A,24,668.88,0.13,0.13,0.13,0.83,48,4.0,10.0,29.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03498,Everline Elite Wall Art Set,WH03,A,2,55.74,0.08,0.08,0.08,0.0,48,0.0,4.0,23.0,High,Low,23.0,WH09,TRANSFER STOCK
2026-12-28,P03498,Everline Elite Wall Art Set,WH04,A,5,139.35,0.1,0.1,0.1,0.0,48,0.0,5.0,26.0,Medium,Low,26.0,WH09,REORDER SOON
2026-12-28,P03498,Everline Elite Wall Art Set,WH05,A,5,139.35,0.15,0.15,0.15,0.0,48,0.0,7.0,31.0,High,Low,31.0,WH09,TRANSFER STOCK
2026-12-28,P03498,Everline Elite Wall Art Set,WH06,A,72,2006.64,0.11,0.11,0.11,0.78,48,3.0,8.0,26.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03498,Everline Elite Wall Art Set,WH07,A,41,1142.67,0.03,0.03,0.03,0.75,48,3.0,4.0,14.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P03498,Everline Elite Wall Art Set,WH08,A,1,27.87,0.04,0.04,0.04,0.24,48,1.0,3.0,16.0,High,Low,16.0,WH09,TRANSFER STOCK
2026-12-28,P03498,Everline Elite Wall Art Set,WH09,A,347,9670.89,0.14,0.14,0.14,4.57,48,20.0,27.0,30.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03498,Everline Elite Wall Art Set,WH10,A,7,195.09,0.08,0.08,0.08,0.0,48,0.0,4.0,23.0,Low,Low,0.0,WH09,HOLD
2026-12-28,P03498,Everline Elite Wall Art Set,WH11,A,2,55.74,0.03,0.03,0.03,0.33,48,1.0,3.0,15.0,Medium,Low,15.0,WH09,REORDER SOON
2026-12-28,P03498,Everline Elite Wall Art Set,WH12,A,4,111.48,0.1,0.1,0.1,0.0,48,0.0,5.0,25.0,High,Low,25.0,WH09,TRANSFER STOCK
2026-12-28,P03499,Cedarwood Classic GPS Running Watch,WH01,C,1,89.23,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03499,Cedarwood Classic GPS Running Watch,WH02,C,0,0.0,0.0,0.0,0.0,0.19,49,1.0,1.0,0.0,Critical,Low,1.0,WH04,TRANSFER STOCK
2026-12-28,P03499,Cedarwood Classic GPS Running Watch,WH03,C,1,89.23,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03499,Cedarwood Classic GPS Running Watch,WH04,C,2,178.46,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03499,Cedarwood Classic GPS Running Watch,WH05,C,1,89.23,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03499,Cedarwood Classic GPS Running Watch,WH06,C,1,89.23,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03499,Cedarwood Classic GPS Running Watch,WH07,C,1,89.23,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03499,Cedarwood Classic GPS Running Watch,WH08,C,1,89.23,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03499,Cedarwood Classic GPS Running Watch,WH09,C,1,89.23,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03499,Cedarwood Classic GPS Running Watch,WH10,C,0,0.0,0.0,0.0,0.0,0.14,49,1.0,1.0,0.0,Critical,Low,1.0,WH04,TRANSFER STOCK
2026-12-28,P03499,Cedarwood Classic GPS Running Watch,WH11,C,1,89.23,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03499,Cedarwood Classic GPS Running Watch,WH12,C,1,89.23,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03500,Palisade Signature Pasta Sauce Jar,WH01,C,3,8.34,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03500,Palisade Signature Pasta Sauce Jar,WH02,C,5,13.9,0.0,0.0,0.0,0.34,49,2.0,2.0,14.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03500,Palisade Signature Pasta Sauce Jar,WH03,C,3,8.34,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03500,Palisade Signature Pasta Sauce Jar,WH04,C,3,8.34,0.0,0.0,0.0,0.14,49,1.0,1.0,18.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03500,Palisade Signature Pasta Sauce Jar,WH05,C,4,11.12,0.01,0.01,0.01,0.24,49,1.0,2.0,30.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03500,Palisade Signature Pasta Sauce Jar,WH06,C,2,5.56,0.0,0.0,0.0,0.27,49,1.0,1.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03500,Palisade Signature Pasta Sauce Jar,WH07,C,5,13.9,0.0,0.0,0.0,0.19,49,1.0,1.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03500,Palisade Signature Pasta Sauce Jar,WH08,C,3,8.34,0.0,0.0,0.0,0.14,49,1.0,1.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03500,Palisade Signature Pasta Sauce Jar,WH09,C,2,5.56,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03500,Palisade Signature Pasta Sauce Jar,WH10,C,2,5.56,0.0,0.0,0.0,0.19,49,1.0,1.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03500,Palisade Signature Pasta Sauce Jar,WH11,C,1,2.78,0.0,0.0,0.0,0.51,49,2.0,2.0,0.0,Medium,High,1.0,WH02,REORDER SOON
2026-12-28,P03500,Palisade Signature Pasta Sauce Jar,WH12,C,3,8.34,0.0,0.0,0.0,0.3,49,1.0,1.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03501,Crestmark Compact High-Waist Jeans,WH01,C,3,18.33,0.0,0.0,0.0,0.6,58,3.0,3.0,9.0,Medium,High,9.0,WH06,REORDER SOON
2026-12-28,P03501,Crestmark Compact High-Waist Jeans,WH02,C,2,12.22,0.0,0.0,0.0,0.44,58,2.0,2.0,0.0,Medium,High,0.0,WH06,REORDER SOON
2026-12-28,P03501,Crestmark Compact High-Waist Jeans,WH03,C,3,18.33,0.01,0.01,0.01,0.0,58,0.0,1.0,20.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03501,Crestmark Compact High-Waist Jeans,WH04,C,3,18.33,0.01,0.01,0.01,0.14,58,1.0,2.0,20.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03501,Crestmark Compact High-Waist Jeans,WH05,C,5,30.55,0.01,0.01,0.01,0.44,58,2.0,3.0,18.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03501,Crestmark Compact High-Waist Jeans,WH06,C,13,79.43,0.0,0.0,0.0,0.6,58,3.0,3.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03501,Crestmark Compact High-Waist Jeans,WH07,C,5,30.55,0.0,0.0,0.0,0.55,58,3.0,3.0,0.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03501,Crestmark Compact High-Waist Jeans,WH08,C,2,12.22,0.0,0.0,0.0,0.48,58,2.0,2.0,12.0,Medium,High,12.0,WH06,REORDER SOON
2026-12-28,P03501,Crestmark Compact High-Waist Jeans,WH09,C,5,30.55,0.01,0.01,0.01,0.14,58,1.0,1.0,15.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03501,Crestmark Compact High-Waist Jeans,WH10,C,3,18.33,0.02,0.02,0.02,0.0,58,0.0,1.0,22.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03501,Crestmark Compact High-Waist Jeans,WH11,C,2,12.22,0.0,0.0,0.0,0.3,58,1.0,1.0,9.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03501,Crestmark Compact High-Waist Jeans,WH12,C,6,36.66,0.0,0.0,0.0,0.86,58,4.0,4.0,0.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03502,Ostrom Pro Stand Mixer,WH01,A,3,119.4,0.05,0.05,0.05,0.19,18,1.0,2.0,15.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P03502,Ostrom Pro Stand Mixer,WH02,A,1,39.8,0.04,0.04,0.04,0.51,18,1.0,2.0,13.0,Medium,Low,13.0,WH08,REORDER SOON
2026-12-28,P03502,Ostrom Pro Stand Mixer,WH03,A,3,119.4,0.02,0.02,0.02,0.19,18,1.0,1.0,10.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03502,Ostrom Pro Stand Mixer,WH04,A,6,238.8,0.0,0.0,0.0,0.19,18,1.0,1.0,4.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03502,Ostrom Pro Stand Mixer,WH05,A,4,159.2,0.02,0.02,0.02,0.48,18,1.0,1.0,9.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03502,Ostrom Pro Stand Mixer,WH06,A,4,159.2,0.04,0.04,0.04,0.0,18,0.0,1.0,14.0,Low,Medium,0.0,WH08,MONITOR
2026-12-28,P03502,Ostrom Pro Stand Mixer,WH07,A,2,79.6,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03502,Ostrom Pro Stand Mixer,WH08,A,37,1472.6,0.01,0.01,0.01,1.53,18,4.0,4.0,6.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03502,Ostrom Pro Stand Mixer,WH09,A,3,119.4,0.08,0.08,0.08,0.24,18,1.0,2.0,19.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P03502,Ostrom Pro Stand Mixer,WH10,A,0,0.0,0.02,0.02,0.02,0.41,18,1.0,1.0,9.0,Critical,Low,9.0,WH08,TRANSFER STOCK
2026-12-28,P03502,Ostrom Pro Stand Mixer,WH11,A,8,318.4,0.0,0.0,0.0,1.08,18,3.0,3.0,4.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03502,Ostrom Pro Stand Mixer,WH12,A,1,39.8,0.02,0.02,0.02,0.38,18,1.0,1.0,9.0,Medium,Low,9.0,WH08,REORDER SOON
2026-12-28,P03503,Halcyon Lite Breakfast Bar Box,WH01,C,1,4.1,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03503,Halcyon Lite Breakfast Bar Box,WH02,C,2,8.2,0.0,0.0,0.0,0.19,11,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03503,Halcyon Lite Breakfast Bar Box,WH03,C,1,4.1,0.0,0.0,0.0,0.14,11,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03503,Halcyon Lite Breakfast Bar Box,WH04,C,1,4.1,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03503,Halcyon Lite Breakfast Bar Box,WH05,C,1,4.1,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03503,Halcyon Lite Breakfast Bar Box,WH06,C,1,4.1,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03503,Halcyon Lite Breakfast Bar Box,WH07,C,1,4.1,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03503,Halcyon Lite Breakfast Bar Box,WH08,C,1,4.1,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03503,Halcyon Lite Breakfast Bar Box,WH09,C,1,4.1,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03503,Halcyon Lite Breakfast Bar Box,WH10,C,2,8.2,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03503,Halcyon Lite Breakfast Bar Box,WH11,C,1,4.1,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03503,Halcyon Lite Breakfast Bar Box,WH12,C,1,4.1,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH10,REDUCE INVENTORY
2026-12-28,P03504,Vaultis Series 2 Toddler Joggers,WH01,B,2,31.08,0.01,0.01,0.01,0.0,6,0.0,0.0,11.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03504,Vaultis Series 2 Toddler Joggers,WH02,B,2,31.08,0.0,0.0,0.0,0.0,6,0.0,0.0,8.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03504,Vaultis Series 2 Toddler Joggers,WH03,B,3,46.62,0.01,0.01,0.01,0.0,6,0.0,0.0,11.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03504,Vaultis Series 2 Toddler Joggers,WH04,B,2,31.08,0.01,0.01,0.01,0.0,6,0.0,0.0,11.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03504,Vaultis Series 2 Toddler Joggers,WH05,B,2,31.08,0.02,0.02,0.02,0.0,6,0.0,0.0,14.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03504,Vaultis Series 2 Toddler Joggers,WH06,B,31,481.74,0.02,0.02,0.02,1.24,6,2.0,2.0,17.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03504,Vaultis Series 2 Toddler Joggers,WH07,B,2,31.08,0.0,0.0,0.0,0.14,6,0.0,0.0,8.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03504,Vaultis Series 2 Toddler Joggers,WH08,B,4,62.16,0.01,0.01,0.01,0.14,6,0.0,0.0,10.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03504,Vaultis Series 2 Toddler Joggers,WH09,B,10,155.4,0.03,0.03,0.03,0.44,6,1.0,1.0,19.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03504,Vaultis Series 2 Toddler Joggers,WH10,B,2,31.08,0.0,0.0,0.0,0.0,6,0.0,0.0,8.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03504,Vaultis Series 2 Toddler Joggers,WH11,B,9,139.86,0.01,0.01,0.01,0.4,6,1.0,1.0,10.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03504,Vaultis Series 2 Toddler Joggers,WH12,B,4,62.16,0.03,0.03,0.03,0.0,6,0.0,0.0,18.0,Low,High,0.0,WH06,REDUCE INVENTORY
2026-12-28,P03505,Aurelia Everyday Plus Cologne,WH01,B,5,95.2,0.02,0.02,0.02,0.14,44,1.0,2.0,13.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03505,Aurelia Everyday Plus Cologne,WH02,B,3,57.12,0.04,0.04,0.04,0.43,44,2.0,4.0,20.0,Medium,Low,20.0,WH11,REORDER SOON
2026-12-28,P03505,Aurelia Everyday Plus Cologne,WH03,B,3,57.12,0.01,0.01,0.01,0.14,44,1.0,2.0,12.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03505,Aurelia Everyday Plus Cologne,WH04,B,4,76.16,0.0,0.0,0.0,0.3,44,1.0,1.0,5.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03505,Aurelia Everyday Plus Cologne,WH05,B,4,76.16,0.02,0.02,0.02,0.58,44,2.0,3.0,15.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03505,Aurelia Everyday Plus Cologne,WH06,B,3,57.12,0.02,0.02,0.02,0.0,44,0.0,1.0,15.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03505,Aurelia Everyday Plus Cologne,WH07,B,5,95.2,0.0,0.0,0.0,0.46,44,2.0,2.0,5.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03505,Aurelia Everyday Plus Cologne,WH08,B,10,190.4,0.02,0.02,0.02,0.49,44,2.0,3.0,15.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03505,Aurelia Everyday Plus Cologne,WH09,B,6,114.24,0.02,0.02,0.02,0.56,44,2.0,3.0,12.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03505,Aurelia Everyday Plus Cologne,WH10,B,3,57.12,0.01,0.01,0.01,0.14,44,1.0,1.0,10.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03505,Aurelia Everyday Plus Cologne,WH11,B,25,476.0,0.01,0.01,0.01,0.83,44,3.0,3.0,9.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03505,Aurelia Everyday Plus Cologne,WH12,B,2,38.08,0.0,0.0,0.0,0.14,44,1.0,1.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03506,Ostrom Everyday Laptop Sleeve,WH01,C,1,186.88,0.01,0.01,0.01,0.14,11,0.0,0.0,3.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03506,Ostrom Everyday Laptop Sleeve,WH02,C,1,186.88,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03506,Ostrom Everyday Laptop Sleeve,WH03,C,1,186.88,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03506,Ostrom Everyday Laptop Sleeve,WH04,C,2,373.76,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03506,Ostrom Everyday Laptop Sleeve,WH05,C,1,186.88,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03506,Ostrom Everyday Laptop Sleeve,WH06,C,1,186.88,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03506,Ostrom Everyday Laptop Sleeve,WH07,C,1,186.88,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03506,Ostrom Everyday Laptop Sleeve,WH08,C,1,186.88,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03506,Ostrom Everyday Laptop Sleeve,WH09,C,1,186.88,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03506,Ostrom Everyday Laptop Sleeve,WH10,C,1,186.88,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03506,Ostrom Everyday Laptop Sleeve,WH11,C,1,186.88,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03506,Ostrom Everyday Laptop Sleeve,WH12,C,1,186.88,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03507,Lumino Lite Camera Backpack,WH01,B,3,200.76,0.0,0.0,0.0,0.27,41,1.0,1.0,0.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03507,Lumino Lite Camera Backpack,WH02,B,3,200.76,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03507,Lumino Lite Camera Backpack,WH03,B,4,267.68,0.0,0.0,0.0,0.19,41,1.0,1.0,4.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03507,Lumino Lite Camera Backpack,WH04,B,3,200.76,0.0,0.0,0.0,0.19,41,1.0,1.0,0.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03507,Lumino Lite Camera Backpack,WH05,B,4,267.68,0.01,0.01,0.01,0.19,41,1.0,1.0,5.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03507,Lumino Lite Camera Backpack,WH06,B,3,200.76,0.01,0.01,0.01,0.14,41,1.0,1.0,5.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03507,Lumino Lite Camera Backpack,WH07,B,6,401.52,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03507,Lumino Lite Camera Backpack,WH08,B,3,200.76,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03507,Lumino Lite Camera Backpack,WH09,B,4,267.68,0.0,0.0,0.0,0.3,41,1.0,1.0,4.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03507,Lumino Lite Camera Backpack,WH10,B,4,267.68,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03507,Lumino Lite Camera Backpack,WH11,B,4,267.68,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03507,Lumino Lite Camera Backpack,WH12,B,2,133.84,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03508,Ironclad Lite Action Camera,WH01,B,10,199.6,0.06,0.06,0.06,0.67,19,2.0,3.0,23.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03508,Ironclad Lite Action Camera,WH02,B,9,179.64,0.01,0.01,0.01,0.98,19,3.0,3.0,11.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03508,Ironclad Lite Action Camera,WH03,B,1,19.96,0.03,0.03,0.03,0.41,19,1.0,2.0,16.0,Medium,Low,16.0,WH07,REORDER SOON
2026-12-28,P03508,Ironclad Lite Action Camera,WH04,B,0,0.0,0.03,0.03,0.03,0.64,19,2.0,3.0,17.0,Critical,Low,17.0,WH07,TRANSFER STOCK
2026-12-28,P03508,Ironclad Lite Action Camera,WH05,B,5,99.8,0.01,0.01,0.01,0.32,19,1.0,1.0,9.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03508,Ironclad Lite Action Camera,WH06,B,1,19.96,0.02,0.02,0.02,0.32,19,1.0,1.0,14.0,Medium,Low,14.0,WH07,REORDER SOON
2026-12-28,P03508,Ironclad Lite Action Camera,WH07,B,12,239.52,0.01,0.01,0.01,0.83,19,2.0,2.0,10.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03508,Ironclad Lite Action Camera,WH08,B,3,59.88,0.01,0.01,0.01,0.54,19,1.0,1.0,10.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03508,Ironclad Lite Action Camera,WH09,B,4,79.84,0.06,0.06,0.06,0.96,19,3.0,4.0,22.0,Medium,Low,22.0,WH07,REORDER SOON
2026-12-28,P03508,Ironclad Lite Action Camera,WH10,B,5,99.8,0.01,0.01,0.01,0.54,19,1.0,1.0,10.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03508,Ironclad Lite Action Camera,WH11,B,4,79.84,0.01,0.01,0.01,0.4,19,1.0,1.0,11.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03508,Ironclad Lite Action Camera,WH12,B,5,99.8,0.02,0.02,0.02,0.51,19,1.0,1.0,13.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03509,Halcyon Premium Protein Bar Box,WH01,A,41,147.6,0.3,0.3,0.3,0.8,72,4.0,26.0,124.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03509,Halcyon Premium Protein Bar Box,WH02,A,159,572.4,0.13,0.13,0.13,1.56,72,8.0,18.0,82.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03509,Halcyon Premium Protein Bar Box,WH03,A,45,162.0,0.4,0.4,0.4,0.73,72,4.0,33.0,142.0,Low,Medium,0.0,WH08,MONITOR
2026-12-28,P03509,Halcyon Premium Protein Bar Box,WH04,A,95,342.0,0.27,0.27,0.27,1.71,72,9.0,28.0,116.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03509,Halcyon Premium Protein Bar Box,WH05,A,15,54.0,0.24,0.24,0.24,0.34,72,2.0,19.0,109.0,High,Low,109.0,WH08,TRANSFER STOCK
2026-12-28,P03509,Halcyon Premium Protein Bar Box,WH06,A,92,331.2,0.2,0.2,0.2,1.31,72,7.0,21.0,100.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03509,Halcyon Premium Protein Bar Box,WH07,A,112,403.2,0.02,0.02,0.02,1.25,72,7.0,8.0,28.0,Low,High,0.0,WH08,REDUCE INVENTORY
