product_id,sku,product_name,category,subcategory,brand,unit_cost,selling_price,supplier_id,standard_lead_time_days,minimum_order_quantity,shelf_life_days,is_seasonal,launch_date,product_status,total_net_sales,total_units_sold,ABC_class,fast_moving_flag,slow_moving_flag,high_value_flag
P04357,BOO-04357-6355,Norwell Ultra Popular Science Paperback,Books,Non-Fiction,Norwell,3.55,5.07,SUP171,51,420,,False,2025-08-08,Active,514.19,110,C,0,0,0
P04358,CLO-04358-7419,Foundry Max Ankle Boots,Clothing,Footwear,Foundry,6.55,12.99,SUP055,15,224,,False,2026-02-10,Active,3985.59,330,B,1,0,0
P04359,SPO-04359-6655,Timbercrest Signature Camping Tent,Sports,Outdoor Recreation,Timbercrest,17.43,40.99,SUP238,6,187,,False,2025-04-29,Active,31902.82,830,A,1,0,0
P04360,SPO-04360-7522,Rockridge Classic Shin Guards,Sports,Team Sports Gear,Rockridge,4.55,7.99,SUP282,15,446,,False,2024-02-20,Active,6408.79,871,B,1,0,0
P04361,HOM-04361-6409,Comet Series 2 Sheet Set,Home & Kitchen,Bedding & Linens,Comet,24.6,42.99,SUP084,53,142,,False,2025-07-21,Active,353.93,9,C,0,1,0
P04362,ELE-04362-7785,Foundry Essential Camera Backpack,Electronics,Cameras & Accessories,Foundry,92.72,170.99,SUP275,5,83,,False,2025-11-02,Active,6343.45,39,B,0,1,1
P04363,BOO-04363-4952,Palisade Essential Picture Book,Books,Children's Books,Palisade,5.31,8.99,SUP022,49,424,,True,2026-05-12,Seasonal,232.89,28,C,0,1,0
P04364,SPO-04364-3973,Silverpine Pro Yoga Mat,Sports,Fitness Equipment,Silverpine,52.22,89.99,SUP138,20,116,,False,2024-06-13,Active,17682.32,210,A,0,0,1
P04365,CLO-04365-2637,Pinnacle Deluxe Performance Tank,Clothing,Activewear,Pinnacle,5.91,11.99,SUP044,33,237,,False,2026-02-23,Active,540.25,48,C,0,0,0
P04366,HOM-04366-1107,Halcyon Premium Comforter,Home & Kitchen,Bedding & Linens,Halcyon,38.38,69.99,SUP164,27,115,,True,2024-01-19,Seasonal,2508.99,37,B,0,1,1
P04367,TOY-04367-1408,Ostrom Deluxe Alphabet Learning Set,Toys,Educational Toys,Ostrom,5.07,11.99,SUP019,15,501,,False,2025-10-28,Active,379.03,34,C,0,1,0
P04368,ELE-04368-1422,Meridian Advanced Camera Backpack,Electronics,Cameras & Accessories,Meridian,15.91,22.99,SUP150,52,140,,False,2024-10-11,Active,4965.29,232,B,0,0,0
P04369,BOO-04369-3516,UrbanNest Ultra Comic Anthology,Books,Comics & Graphic Novels,UrbanNest,4.83,7.99,SUP034,55,504,,True,2024-04-17,Seasonal,1551.6,206,C,0,0,0
P04370,ELE-04370-4683,UrbanNest Classic Phone Case,Electronics,Mobile Accessories,UrbanNest,206.29,420.99,SUP115,39,46,,False,2024-10-25,Active,4800.58,12,B,0,1,1
P04371,SPO-04371-9819,Brightline X200 Shin Guards,Sports,Team Sports Gear,Brightline,6.04,13.99,SUP195,48,367,,False,2025-05-18,Active,926.11,69,C,0,0,0
P04372,BEA-04372-5247,Driftwood Essential Styling Cream,Beauty,Haircare,Driftwood,8.5,17.99,SUP084,42,235,162.0,False,2024-06-24,Active,117.74,7,C,0,1,0
P04373,SPO-04373-8343,Crestmark Signature Yoga Towel,Sports,Yoga & Wellness,Crestmark,19.43,38.99,SUP159,12,212,,False,2025-05-17,Discontinued,0.0,0,C,0,1,0
P04374,ELE-04374-6128,Glacier Max Video Doorbell,Electronics,Smart Home Devices,Glacier,63.88,138.99,SUP290,33,67,,False,2025-10-10,Active,16184.64,125,A,0,0,0
P04375,CLO-04375-2878,Solstice Signature Canvas Sneakers,Clothing,Footwear,Solstice,41.37,115.99,SUP261,54,143,,False,2026-03-09,Active,8230.62,76,A,0,0,1
P04376,HOM-04376-5207,Willowbrook Essential Drawer Dividers,Home & Kitchen,Storage & Organization,Willowbrook,27.0,41.99,SUP297,51,103,,False,2025-05-24,Active,4577.88,117,B,0,0,0
P04377,SPO-04377-3547,Driftwood Everyday Hiking Backpack,Sports,Outdoor Recreation,Driftwood,29.82,66.99,SUP035,32,101,,True,2025-07-02,Seasonal,40459.23,645,A,1,0,0
P04378,ELE-04378-6954,Vaultis Everyday Smartwatch Band,Electronics,Wearable Tech,Vaultis,15.68,22.99,SUP148,24,115,,False,2026-04-19,Discontinued,65.1,3,C,0,1,0
P04379,ELE-04379-5713,Cedarwood Deluxe Smartwatch Band,Electronics,Wearable Tech,Cedarwood,37.69,74.99,SUP231,17,161,,True,2024-02-01,Seasonal,62.64,1,C,0,1,0
P04380,SPO-04380-1944,Trailhaven Ultra Team Jersey,Sports,Team Sports Gear,Trailhaven,20.12,39.99,SUP274,16,225,,False,2025-11-25,Active,950.74,26,C,0,1,0
P04381,ELE-04381-6973,Foundry Lite Smart Bulb Kit,Electronics,Smart Home Devices,Foundry,86.72,180.99,SUP057,44,71,,False,2026-06-10,Discontinued,0.0,0,C,0,1,1
P04382,HOM-04382-5991,Pinnacle Signature Stock Pot,Home & Kitchen,Cookware,Pinnacle,20.68,44.99,SUP294,37,98,,False,2026-01-23,Active,1710.6,41,C,0,1,0
P04383,AUT-04383-1632,Ironclad Elite Tire Inflator,Automotive,Tire & Wheel Care,Ironclad,45.09,62.99,SUP117,10,153,,False,2026-04-21,Active,9035.0,154,A,0,0,1
P04384,TOY-04384-7336,Copperfield Everyday Plus STEM Building Kit,Toys,Educational Toys,Copperfield,9.42,18.99,SUP225,47,190,,False,2026-04-03,Active,3524.63,197,B,0,0,0
P04385,AUT-04385-1587,Ostrom Advanced Wheel Cover Set,Automotive,Tire & Wheel Care,Ostrom,39.71,57.99,SUP154,11,84,,True,2025-06-21,Seasonal,16679.78,310,A,1,0,1
P04386,GRO-04386-4705,UrbanNest Premium Oatmeal Packets,Grocery,Breakfast Foods,UrbanNest,4.32,6.99,SUP076,35,305,432.0,False,2026-01-05,Active,959.41,149,C,0,0,0
P04387,CLO-04387-6785,NorthPoint Elite Kids Graphic Tee,Clothing,Kids' Apparel,NorthPoint,6.16,14.99,SUP022,67,264,,False,2024-11-27,Active,1173.14,85,C,0,0,0
P04388,TOY-04388-6760,Vertex Series 2 Family Board Game,Toys,Board Games & Puzzles,Vertex,15.06,24.99,SUP032,56,279,,False,2024-04-17,Active,825.62,35,C,0,1,0
P04389,HOM-04389-6446,Copperfield Compact Area Rug,Home & Kitchen,Home Decor,Copperfield,49.96,83.99,SUP176,47,117,,True,2024-03-18,Seasonal,11544.13,147,A,0,0,1
P04390,SPO-04390-6970,Rockridge Everyday Plus Yoga Block Set,Sports,Yoga & Wellness,Rockridge,157.09,254.99,SUP159,14,48,,False,2024-06-18,Active,2540.84,10,B,0,1,1
P04391,ELE-04391-5940,Sunneva Everyday Fitness Tracker,Electronics,Wearable Tech,Sunneva,21.35,30.99,SUP116,14,206,,True,2025-10-22,Discontinued,0.0,0,C,0,1,0
P04392,PER-04392-4636,Norwell Max Water Flosser,Personal Care,Oral Care,Norwell,5.01,9.99,SUP171,50,461,359.0,False,2025-01-01,Active,1463.26,158,C,0,0,0
P04393,BOO-04393-3868,Foundry Elite Picture Book,Books,Children's Books,Foundry,5.55,9.99,SUP151,29,276,,True,2026-01-10,Seasonal,1134.88,121,C,0,0,0
P04394,CLO-04394-7754,Ostrom Ultra School Uniform Set,Clothing,Kids' Apparel,Ostrom,26.38,63.99,SUP028,48,108,,False,2024-10-29,Active,30864.45,510,A,1,0,1
P04395,CLO-04395-5395,Palisade Lite Slim Fit Shirt,Clothing,Men's Apparel,Palisade,4.6,7.99,SUP064,11,275,,False,2025-12-22,Active,2484.76,337,B,1,0,0
P04396,HOM-04396-7025,Halcyon Pro Electric Kettle,Home & Kitchen,Small Appliances,Halcyon,83.45,142.99,SUP116,15,70,,True,2026-03-18,Seasonal,13002.87,97,A,0,0,1
P04397,GRO-04397-6970,Foundry Lite Sports Drink Case,Grocery,Beverages,Foundry,3.83,6.99,SUP114,7,258,176.0,False,2024-10-25,Active,495.43,77,C,0,0,0
P04398,SPO-04398-6779,Vanture Essential Bike Helmet,Sports,Cycling,Vanture,33.91,59.99,SUP270,22,124,,False,2025-04-23,Active,1848.9,33,C,0,1,0
P04399,CLO-04399-3082,NorthPoint Elite Slim Fit Shirt,Clothing,Men's Apparel,NorthPoint,14.58,23.99,SUP274,22,154,,False,2025-05-04,Active,1196.67,54,C,0,0,0
P04400,CLO-04400-6426,Ostrom Advanced Denim Jacket,Clothing,Men's Apparel,Ostrom,12.14,22.99,SUP159,13,282,,False,2026-03-09,Active,8966.57,429,A,1,0,0
P04401,HOM-04401-1283,Pinnacle Advanced Sheet Set,Home & Kitchen,Bedding & Linens,Pinnacle,4.73,8.99,SUP067,14,329,,False,2024-12-07,Active,2280.56,275,B,1,0,0
P04402,SPO-04402-6854,Novara Compact Camp Chair,Sports,Outdoor Recreation,Novara,15.3,33.99,SUP240,29,228,,False,2024-12-19,Active,9409.77,300,A,1,0,0
P04403,BEA-04403-5432,UrbanNest Series 2 Makeup Brush Set,Beauty,Makeup,UrbanNest,4.05,8.99,SUP037,39,485,525.0,False,2025-12-08,Active,1401.07,173,C,0,0,0
P04404,HOM-04404-4941,Foundry Elite Closet Organizer,Home & Kitchen,Storage & Organization,Foundry,17.67,32.99,SUP146,38,234,,True,2026-04-06,Seasonal,1148.51,38,C,0,1,0
P04405,PER-04405-7326,Timbercrest Advanced Shaving Cream,Personal Care,Shaving & Grooming,Timbercrest,2.25,3.99,SUP296,21,568,377.0,False,2024-01-26,Active,2682.59,716,B,1,0,0
P04406,CLO-04406-7666,Comet Deluxe Training Jacket,Clothing,Activewear,Comet,25.15,65.99,SUP261,50,141,,False,2024-03-06,Active,18789.03,305,A,1,0,1
P04407,CLO-04407-2771,UrbanNest Signature High-Waist Jeans,Clothing,Women's Apparel,UrbanNest,22.56,60.99,SUP274,20,129,,False,2026-05-01,Active,4998.53,90,B,0,0,1
P04408,PER-04408-5674,BlueStone Ultra Whitening Kit,Personal Care,Oral Care,BlueStone,6.7,12.99,SUP022,60,185,446.0,False,2025-02-10,Active,2249.12,188,B,0,0,0
P04409,BEA-04409-4263,ClearPath Premium Sunscreen SPF50,Beauty,Skincare,ClearPath,4.39,11.99,SUP132,34,284,79.0,False,2025-05-24,Active,2885.0,255,B,1,0,0
P04410,PER-04410-5839,Willowbrook Elite Beard Trimmer,Personal Care,Shaving & Grooming,Willowbrook,6.26,13.99,SUP221,50,252,418.0,True,2026-04-01,Seasonal,832.09,62,C,0,0,0
P04411,SPO-04411-3882,Everline Premium Foam Roller,Sports,Fitness Equipment,Everline,30.33,55.99,SUP030,9,158,,False,2024-12-28,Active,2037.72,39,C,0,1,0
P04412,BOO-04412-5345,Comet Lite Short Story Collection,Books,Fiction,Comet,3.6,5.13,SUP220,69,560,,False,2025-02-14,Active,215.01,45,C,0,0,0
P04413,HOM-04413-8441,Vertex Elite Nonstick Frying Pan,Home & Kitchen,Cookware,Vertex,17.56,34.99,SUP087,9,181,,True,2026-02-11,Seasonal,1112.98,34,C,0,1,0
P04414,ELE-04414-3044,Pinnacle Deluxe Smart Bulb Kit,Electronics,Smart Home Devices,Pinnacle,41.53,64.99,SUP269,26,149,,False,2025-10-30,Active,26051.39,430,A,1,0,0
P04415,BEA-04415-9787,Sunneva X200 Fragrance Gift Set,Beauty,Fragrances,Sunneva,35.3,74.99,SUP115,38,114,384.0,False,2025-09-24,Active,12067.15,175,A,0,0,1
P04416,ELE-04416-9030,Silverpine Elite Soundbar,Electronics,Headphones & Audio,Silverpine,48.66,81.99,SUP058,8,121,,False,2024-11-25,Active,12482.15,162,A,0,0,0
P04417,ELE-04417-5539,Silverpine Premium Camera Backpack,Electronics,Cameras & Accessories,Silverpine,13.59,28.99,SUP274,19,226,,True,2025-10-02,Seasonal,12979.84,482,A,1,0,0
P04418,BOO-04418-8180,Driftwood Advanced Biography,Books,Non-Fiction,Driftwood,6.61,9.99,SUP205,46,225,,False,2026-01-26,Active,502.59,54,C,0,0,0
P04419,SPO-04419-4576,Timbercrest Everyday Meditation Cushion,Sports,Yoga & Wellness,Timbercrest,21.72,44.99,SUP132,33,161,,False,2026-04-12,Active,458.71,11,C,0,1,0
P04420,HOM-04420-9293,Driftwood Pro Cookware Set,Home & Kitchen,Cookware,Driftwood,12.89,26.99,SUP286,36,311,,False,2025-07-29,Active,1593.23,62,C,0,0,0
P04421,SPO-04421-6626,ClearPath Elite Cycling Gloves,Sports,Cycling,ClearPath,18.87,29.99,SUP171,47,126,,False,2026-03-06,Active,1976.96,72,C,0,0,0
P04422,PER-04422-6410,Timbercrest Compact Toothbrush 4-Pack,Personal Care,Oral Care,Timbercrest,4.76,7.99,SUP164,21,353,78.0,False,2026-01-10,Active,1970.89,265,C,1,0,0
P04423,TOY-04423-9800,Copperfield Max Model Kit,Toys,Building Sets,Copperfield,16.36,29.99,SUP099,21,167,,False,2025-10-29,Active,6491.07,232,B,0,0,0
P04424,TOY-04424-7530,Norwell Deluxe Counting Puzzle,Toys,Educational Toys,Norwell,21.24,45.99,SUP250,48,204,,False,2025-05-04,Active,11919.86,284,A,1,0,1
P04425,SPO-04425-7723,Willowbrook Advanced Resistance Bands Set,Sports,Fitness Equipment,Willowbrook,22.36,39.99,SUP164,24,99,,True,2025-01-31,Seasonal,125.29,3,C,0,1,0
P04426,HOM-04426-9661,Comet Everyday Plus Shelving Unit,Home & Kitchen,Storage & Organization,Comet,39.84,82.99,SUP171,59,115,,False,2025-08-04,Discontinued,0.0,0,C,0,1,1
P04427,BEA-04427-1635,Trailhaven Max Foundation,Beauty,Makeup,Trailhaven,3.96,6.99,SUP274,19,339,439.0,False,2026-03-18,Active,663.99,101,C,0,0,0
P04428,PER-04428-3226,Sunneva Deluxe Toothbrush 4-Pack,Personal Care,Oral Care,Sunneva,5.14,11.99,SUP068,26,304,148.0,False,2025-04-27,Active,1922.46,169,C,0,0,0
P04429,SPO-04429-4782,UrbanNest Pro Team Jersey,Sports,Team Sports Gear,UrbanNest,12.57,27.99,SUP235,48,207,,False,2025-09-30,Active,50012.12,1927,A,1,0,0
P04430,TOY-04430-1083,Kestrel Everyday Plus Collectible Figure 3-Pack,Toys,Action Figures & Playsets,Kestrel,9.15,23.99,SUP245,16,220,,True,2025-06-01,Seasonal,458.93,20,C,0,1,0
P04431,PER-04431-2768,ClearPath Classic Electric Toothbrush,Personal Care,Oral Care,ClearPath,6.03,13.99,SUP018,50,357,485.0,False,2025-08-14,Active,406.59,31,C,0,1,0
P04432,HOM-04432-6187,Vanture Pro Throw Pillow Set,Home & Kitchen,Home Decor,Vanture,22.32,40.99,SUP210,25,134,,False,2025-09-20,Active,1815.71,47,C,0,0,0
P04433,GRO-04433-2403,NorthPoint Essential BBQ Sauce,Grocery,Condiments & Sauces,NorthPoint,4.23,5.99,SUP248,39,557,278.0,False,2024-02-17,Active,258.53,45,C,0,0,0
P04434,BOO-04434-8722,Fernwood X200 Language Learning Workbook,Books,Educational & Reference,Fernwood,2.91,5.99,SUP159,13,481,,False,2024-04-20,Active,174.11,31,C,0,1,0
P04435,ELE-04435-7130,Lumino Max Wireless Charger,Electronics,Mobile Accessories,Lumino,28.7,50.99,SUP024,13,101,,False,2024-02-05,Active,6635.1,141,B,0,0,0
P04436,CLO-04436-4854,UrbanNest Pro Wrap Dress,Clothing,Women's Apparel,UrbanNest,10.61,18.99,SUP020,9,203,,True,2025-12-01,Seasonal,6218.15,354,B,1,0,0
P04437,TOY-04437-7663,Driftwood X200 Alphabet Learning Set,Toys,Educational Toys,Driftwood,7.26,12.99,SUP008,17,382,,False,2026-03-27,Active,1292.35,106,C,0,0,0
P04438,BOO-04438-3073,Trailhaven Elite Picture Book,Books,Children's Books,Trailhaven,4.06,6.99,SUP102,17,279,,False,2024-11-19,Active,227.7,35,C,0,1,0
P04439,GRO-04439-5372,Brightline Series 2 Olive Oil,Grocery,Pantry Staples,Brightline,5.49,7.99,SUP171,60,319,175.0,True,2024-03-10,Seasonal,581.86,78,C,0,0,1
P04440,SPO-04440-7760,Copperfield Classic Meditation Cushion,Sports,Yoga & Wellness,Copperfield,21.78,48.99,SUP159,13,230,,False,2024-01-12,Active,991.1,22,C,0,1,0
P04441,HOM-04441-5053,Comet Pro Air Fryer,Home & Kitchen,Small Appliances,Comet,84.81,159.99,SUP152,8,45,,False,2025-02-09,Active,32408.98,216,A,0,0,1
P04442,AUT-04442-6066,Ironclad Everyday Plus Seat Cover Set,Automotive,Interior Accessories,Ironclad,37.98,56.99,SUP115,42,172,,False,2025-08-10,Active,31626.63,599,A,1,0,1
P04443,ELE-04443-4265,Silverpine Everyday Plus Smartwatch Band,Electronics,Wearable Tech,Silverpine,14.54,21.99,SUP193,38,183,,False,2024-10-30,Discontinued,43.39,2,C,0,1,0
P04444,AUT-04444-9430,Cedarwood Everyday Plus Tool Kit,Automotive,Tools & Equipment,Cedarwood,33.86,50.99,SUP265,18,98,,False,2025-07-13,Active,6100.4,125,B,0,0,1
P04445,CLO-04445-9535,Driftwood Premium Compression Shorts,Clothing,Activewear,Driftwood,6.67,16.99,SUP248,37,408,,False,2024-05-19,Active,533.99,32,C,0,1,0
P04446,BEA-04446-4459,Norwell Lite Styling Cream,Beauty,Haircare,Norwell,9.57,27.99,SUP207,27,255,149.0,False,2025-10-23,Active,1660.73,62,C,0,0,0
P04447,CLO-04447-3522,Lumino Everyday High-Waist Jeans,Clothing,Women's Apparel,Lumino,33.74,88.99,SUP075,27,87,,False,2024-10-28,Active,4265.84,52,B,0,0,1
P04448,HOM-04448-3714,Quinley Pro Nonstick Frying Pan,Home & Kitchen,Cookware,Quinley,43.83,67.99,SUP274,18,129,,False,2026-06-29,Discontinued,0.0,0,C,0,1,1
P04449,BEA-04449-2929,ClearPath Deluxe Loofah & Soap Set,Beauty,Bath & Body,ClearPath,11.09,26.99,SUP258,46,299,279.0,False,2025-12-02,Active,9885.09,396,A,1,0,0
P04450,AUT-04450-5729,Silverpine Lite Car Charger,Automotive,Car Electronics,Silverpine,6.39,12.99,SUP275,4,313,,False,2025-02-24,Active,1373.81,114,C,0,0,0
P04451,TOY-04451-9501,Solstice Compact Vehicle Toy Set,Toys,Action Figures & Playsets,Solstice,36.85,68.99,SUP171,51,148,,False,2026-05-13,Active,2027.36,32,C,0,1,1
P04452,HOM-04452-9833,Foundry Lite Air Fryer,Home & Kitchen,Small Appliances,Foundry,54.15,104.99,SUP084,52,67,,False,2026-06-06,Active,5988.03,62,B,0,0,1
P04453,SPO-04453-6039,Everline Premium Massage Roller,Sports,Yoga & Wellness,Everline,11.83,20.99,SUP122,16,139,,False,2024-06-28,Discontinued,151.12,8,C,0,1,0
P04454,AUT-04454-6338,Norwell Ultra Tire Inflator,Automotive,Tire & Wheel Care,Norwell,55.76,91.99,SUP084,44,75,,False,2025-06-10,Active,4777.4,57,B,0,0,1
P04455,TOY-04455-2175,Pinnacle Elite 1000-Piece Puzzle,Toys,Board Games & Puzzles,Pinnacle,1.5,3.99,SUP093,18,1024,,False,2025-08-19,Active,42.03,11,C,0,1,0
P04456,BEA-04456-4539,Vertex Max Cologne,Beauty,Fragrances,Vertex,7.11,13.99,SUP115,42,222,237.0,False,2024-11-22,Active,253.7,18,C,0,1,0
P04457,ELE-04457-8184,Amberfield Elite Laptop Sleeve,Electronics,Laptop Accessories,Amberfield,79.98,125.99,SUP274,18,111,,False,2026-06-30,Active,695.62,6,C,0,1,1
P04458,PER-04458-5564,Cedarwood Elite Cotton Swabs Bulk,Personal Care,Personal Hygiene,Cedarwood,11.1,20.99,SUP148,25,199,296.0,False,2025-09-10,Active,1153.06,60,C,0,0,1
P04459,BEA-04459-6558,Foundry Lite Cologne,Beauty,Fragrances,Foundry,11.82,23.99,SUP115,33,231,136.0,False,2025-11-25,Active,118.14,5,C,0,1,0
P04460,BEA-04460-6699,Everline Elite Cleansing Foam,Beauty,Skincare,Everline,9.3,16.99,SUP174,23,312,197.0,False,2024-06-28,Active,1003.49,63,C,0,0,0
P04461,TOY-04461-8227,Driftwood Deluxe Kickball Set,Toys,Outdoor Play,Driftwood,10.49,26.99,SUP073,24,178,,False,2026-04-02,Active,1234.52,50,C,0,0,0
P04462,GRO-04462-5553,Meridian Ultra Protein Bar Box,Grocery,Snacks,Meridian,4.19,5.99,SUP007,19,306,246.0,False,2026-05-31,Active,604.13,108,C,0,0,0
P04463,AUT-04463-6414,Palisade Classic Tool Kit,Automotive,Tools & Equipment,Palisade,7.73,13.99,SUP211,21,232,,True,2026-04-04,Seasonal,4043.96,310,B,1,0,0
P04464,ELE-04464-1784,Everline Classic Screen Protector 2-Pack,Electronics,Mobile Accessories,Everline,16.16,28.99,SUP084,53,192,,False,2025-02-06,Active,37882.25,1420,A,1,0,0
P04465,TOY-04465-8771,Sunneva Everyday Kickball Set,Toys,Outdoor Play,Sunneva,14.07,22.99,SUP056,7,184,,False,2026-05-01,Active,4137.39,193,B,0,0,0
P04466,PER-04466-5715,Pinnacle Everyday Pulse Oximeter,Personal Care,Health Monitoring,Pinnacle,4.53,7.99,SUP159,12,255,357.0,False,2024-01-10,Active,122.7,16,C,0,1,0
P04467,PER-04467-7622,Vaultis Compact Pulse Oximeter,Personal Care,Health Monitoring,Vaultis,10.05,14.99,SUP031,24,204,449.0,False,2024-07-04,Active,2671.91,190,B,0,0,1
P04468,PER-04468-6326,BlueStone Series 2 Body Wipes,Personal Care,Personal Hygiene,BlueStone,5.35,7.99,SUP069,39,461,97.0,False,2025-08-20,Active,5491.5,741,B,1,0,0
P04469,AUT-04469-7139,Silverpine Elite Bluetooth Car Adapter,Automotive,Car Electronics,Silverpine,18.26,25.99,SUP152,10,186,,True,2025-12-05,Seasonal,938.09,39,C,0,1,0
P04470,GRO-04470-5008,Ostrom Elite Granola Bites,Grocery,Snacks,Ostrom,1.5,2.72,SUP290,32,1003,272.0,False,2024-04-19,Discontinued,14.2,6,C,0,1,0
P04471,PER-04471-8707,Ridgeline Everyday Omega-3 Softgels,Personal Care,Vitamins & Supplements,Ridgeline,11.91,20.99,SUP057,50,188,294.0,False,2024-09-24,Active,523.46,27,C,0,1,1
P04472,PER-04472-1342,Foundry Compact Blood Pressure Monitor,Personal Care,Health Monitoring,Foundry,4.75,9.99,SUP134,27,306,160.0,False,2024-03-22,Active,396.23,42,C,0,0,0
P04473,CLO-04473-3511,Harborlight Compact Chino Pants,Clothing,Men's Apparel,Harborlight,6.19,16.99,SUP158,24,311,,True,2024-04-04,Seasonal,2167.18,138,B,0,0,0
P04474,BEA-04474-2885,Kestrel Classic Lipstick Set,Beauty,Makeup,Kestrel,4.02,11.99,SUP205,52,270,137.0,False,2024-01-22,Active,10212.97,916,A,1,0,0
P04475,ELE-04475-1706,Ridgeline Pro Video Doorbell,Electronics,Smart Home Devices,Ridgeline,47.59,65.99,SUP155,36,91,,False,2026-06-23,Active,18520.12,306,A,1,0,0
P04476,BOO-04476-5138,Brightline Advanced Mystery Novel,Books,Fiction,Brightline,8.23,14.99,SUP211,27,250,,False,2026-03-16,Active,1645.06,119,C,0,0,1
P04477,SPO-04477-1391,Cedarwood Everyday Plus Resistance Bands Set,Sports,Fitness Equipment,Cedarwood,3.63,5.99,SUP258,45,492,,False,2025-07-09,Active,942.99,171,C,0,0,0
P04478,BEA-04478-4268,Quinley Compact Fragrance Gift Set,Beauty,Fragrances,Quinley,10.76,20.99,SUP073,22,170,366.0,False,2024-01-31,Active,2712.38,138,B,0,0,0
P04479,BEA-04479-2705,Vaultis Compact Body Wash,Beauty,Bath & Body,Vaultis,5.05,14.99,SUP251,11,496,191.0,False,2025-10-28,Active,2090.95,146,B,0,0,0
P04480,CLO-04480-5445,ClearPath Elite School Uniform Set,Clothing,Kids' Apparel,ClearPath,1.82,3.99,SUP064,11,862,,False,2025-05-04,Active,3662.9,991,B,1,0,0
P04481,ELE-04481-5155,Driftwood Compact Fitness Tracker,Electronics,Wearable Tech,Driftwood,10.47,19.99,SUP244,41,255,,False,2025-12-09,Active,2487.43,133,B,0,0,0
P04482,PER-04482-7023,Comet Max Blood Pressure Monitor,Personal Care,Health Monitoring,Comet,3.67,7.99,SUP174,23,413,366.0,False,2025-03-22,Active,1456.81,194,C,0,0,0
P04483,GRO-04483-1067,Sunneva Elite Breakfast Bar Box,Grocery,Breakfast Foods,Sunneva,6.68,8.99,SUP159,11,373,361.0,False,2024-01-08,Active,336.18,40,C,0,1,1
P04484,HOM-04484-2506,Willowbrook Classic Stock Pot,Home & Kitchen,Cookware,Willowbrook,6.96,15.99,SUP133,12,233,,False,2026-04-10,Active,2211.01,153,B,0,0,0
P04485,ELE-04485-7009,Quinley Ultra Laptop Sleeve,Electronics,Laptop Accessories,Quinley,13.2,18.99,SUP159,12,231,,False,2026-03-13,Active,1666.43,96,C,0,0,0
P04486,AUT-04486-2338,Amberfield Advanced Tool Kit,Automotive,Tools & Equipment,Amberfield,14.64,29.99,SUP055,12,169,,False,2026-04-10,Discontinued,54.49,2,C,0,1,0
P04487,AUT-04487-9571,Halcyon Classic Roof Rack,Automotive,Exterior Accessories,Halcyon,27.53,37.99,SUP149,51,199,,False,2025-08-26,Active,9591.17,270,A,1,0,0
P04488,ELE-04488-9227,Halcyon Pro Bluetooth Speaker,Electronics,Headphones & Audio,Halcyon,12.63,25.99,SUP171,58,221,,False,2026-04-19,Active,25558.07,1057,A,1,0,0
P04489,HOM-04489-4782,Ironclad Max Coffee Maker,Home & Kitchen,Small Appliances,Ironclad,9.54,17.99,SUP104,30,263,,False,2024-03-05,Active,1323.8,78,C,0,0,0
P04490,BEA-04490-7630,Lumino Max Cologne,Beauty,Fragrances,Lumino,24.99,49.99,SUP104,27,189,368.0,True,2024-12-30,Seasonal,4355.6,94,B,0,0,1
P04491,HOM-04491-5914,Pinnacle Ultra Nonstick Frying Pan,Home & Kitchen,Cookware,Pinnacle,10.19,23.99,SUP090,28,314,,False,2024-10-18,Active,7132.29,318,B,1,0,0
P04492,SPO-04492-5886,Pinnacle Max Basketball,Sports,Team Sports Gear,Pinnacle,47.9,68.99,SUP245,16,83,,False,2025-03-07,Active,3931.51,61,B,0,0,1
P04493,ELE-04493-9617,Harborlight Series 2 Over-Ear Headphones,Electronics,Headphones & Audio,Harborlight,28.2,55.99,SUP106,14,158,,False,2024-02-07,Active,5922.39,111,B,0,0,0
