forecast_date,warehouse_id,product_id,forecast_horizon_days,forecast_demand_units,actual_demand_units,forecast_lower_bound,forecast_upper_bound,forecast_error,mape,forecast_accuracy
2026-01-21,WH11,P00135,7,0,0,0,0,0,0.0,100.0
2025-04-17,WH04,P01062,30,2,2,0,5,0,0.0,100.0
2026-08-16,WH06,P03681,60,0,0,0,0,0,0.0,100.0
2025-09-21,WH06,P00339,7,0,1,0,0,1,100.0,0.0
2026-07-02,WH08,P04797,30,0,19,0,0,19,100.0,0.0
2025-09-14,WH10,P00398,14,1,1,0,2,0,0.0,100.0
2026-05-10,WH07,P02255,60,52,0,0,135,-52,,
2025-01-22,WH03,P02589,14,1,0,0,2,-1,,
2025-10-04,WH02,P00617,14,2,0,0,5,-2,,
2025-05-22,WH06,P03964,60,0,50,0,0,50,100.0,0.0
2025-10-06,WH02,P02740,60,0,0,0,0,0,0.0,100.0
2025-03-09,WH02,P01592,30,4,3,0,10,-1,33.33,66.67
2025-07-26,WH06,P01776,14,1,1,0,3,0,0.0,100.0
2026-04-17,WH07,P04035,14,0,12,0,0,12,100.0,0.0
2026-04-30,WH01,P04614,7,72,72,53,91,0,0.0,100.0
2026-04-21,WH12,P02200,7,1,5,0,2,4,80.0,20.0
2025-03-25,WH09,P00146,14,14,10,0,30,-4,40.0,60.0
2026-08-15,WH04,P01577,14,3,5,0,6,2,40.0,60.0
2025-03-22,WH10,P02092,14,6,1,0,13,-5,500.0,0.0
2026-02-03,WH05,P01825,7,0,0,0,0,0,0.0,100.0
2025-02-22,WH08,P04562,60,42,40,0,105,-2,5.0,95.0
2026-04-14,WH04,P00765,30,38,1,0,99,-37,3700.0,0.0
2026-05-16,WH01,P03173,7,1,1,0,2,0,0.0,100.0
2026-08-29,WH09,P01462,60,8,33,0,21,25,75.76,24.24
2025-06-20,WH08,P01660,14,34,16,14,54,-18,112.5,0.0
2026-01-22,WH02,P01034,60,164,248,17,311,84,33.87,66.13
2026-01-18,WH05,P04969,30,4,4,0,10,0,0.0,100.0
2026-02-14,WH03,P00416,60,1,2,0,3,1,50.0,50.0
2025-11-11,WH09,P04574,60,0,117,0,0,117,100.0,0.0
2025-09-20,WH08,P04729,30,0,12,0,0,12,100.0,0.0
2025-06-14,WH06,P00554,30,14,15,0,36,1,6.67,93.33
2025-02-15,WH04,P01904,14,9,5,0,23,-4,80.0,20.0
2026-01-30,WH10,P03798,60,11,9,0,29,-2,22.22,77.78
2026-02-21,WH03,P03575,7,0,0,0,0,0,0.0,100.0
2026-02-12,WH11,P02827,60,5,5,0,13,0,0.0,100.0
2025-03-11,WH07,P01851,30,4,15,0,10,11,73.33,26.67
2026-05-21,WH09,P03065,14,0,3,0,0,3,100.0,0.0
2025-06-25,WH02,P02349,30,37,22,0,96,-15,68.18,31.82
2026-09-20,WH09,P03847,30,19,7,0,49,-12,171.43,0.0
2025-06-29,WH07,P03747,7,2,2,0,4,0,0.0,100.0
2026-10-01,WH07,P02364,7,1,0,0,2,-1,,
2026-08-07,WH07,P03620,14,15,21,0,32,6,28.57,71.43
2026-02-26,WH03,P04026,7,0,0,0,0,0,0.0,100.0
2026-02-16,WH09,P03787,14,11,10,0,24,-1,10.0,90.0
2026-04-09,WH09,P00320,14,0,2,0,0,2,100.0,0.0
2025-03-08,WH04,P03073,7,2,2,0,4,0,0.0,100.0
2025-05-09,WH08,P01072,60,2,18,0,5,16,88.89,11.11
2025-07-28,WH11,P00463,30,0,0,0,0,0,0.0,100.0
2025-06-11,WH12,P02740,60,37,204,0,96,167,81.86,18.14
2026-04-01,WH02,P04475,30,0,0,0,0,0,0.0,100.0
2026-02-27,WH03,P04701,7,0,1,0,0,1,100.0,0.0
2026-01-09,WH02,P02441,14,4,2,0,9,-2,100.0,0.0
2025-02-03,WH09,P04119,14,198,176,132,264,-22,12.5,87.5
2025-03-21,WH07,P03316,14,3,4,0,6,1,25.0,75.0
2026-05-14,WH08,P04749,30,15,34,0,39,19,55.88,44.12
2026-07-09,WH08,P03677,7,1,0,0,2,-1,,
2026-07-06,WH09,P02409,60,34,35,0,88,1,2.86,97.14
2026-10-03,WH11,P01034,60,116,440,15,217,324,73.64,26.36
2025-01-08,WH02,P01365,60,63,220,0,126,157,71.36,28.64
2025-05-30,WH01,P04825,60,0,0,0,0,0,0.0,100.0
2025-10-21,WH12,P01263,14,0,0,0,0,0,0.0,100.0
2025-10-07,WH08,P02229,14,27,49,0,58,22,44.9,55.1
2026-08-23,WH03,P00660,60,0,6,0,0,6,100.0,0.0
2026-01-28,WH04,P03944,14,19,6,0,41,-13,216.67,0.0
2025-07-21,WH03,P01674,60,63,66,0,164,3,4.55,95.45
2025-08-22,WH07,P03213,7,1,1,0,2,0,0.0,100.0
2026-06-26,WH01,P01010,30,47,27,0,122,-20,74.07,25.93
2025-06-15,WH09,P03498,30,36,48,0,94,12,25.0,75.0
2026-03-26,WH11,P01488,14,0,3,0,0,3,100.0,0.0
2025-03-16,WH07,P04960,60,7,5,0,18,-2,40.0,60.0
2026-08-05,WH01,P00877,14,45,40,0,97,-5,12.5,87.5
2026-10-15,WH01,P03571,7,1,1,0,2,0,0.0,100.0
2026-04-03,WH04,P00088,14,2,0,0,4,-2,,
2026-06-08,WH11,P00670,14,3,5,0,6,2,40.0,60.0
2026-07-08,WH03,P04220,60,1,4,0,3,3,75.0,25.0
2025-06-15,WH09,P00471,60,63,55,0,164,-8,14.55,85.45
2026-01-06,WH02,P03609,30,30,29,0,78,-1,3.45,96.55
2025-07-22,WH03,P00558,60,192,67,0,495,-125,186.57,0.0
2025-11-07,WH02,P00461,7,0,3,0,0,3,100.0,0.0
2026-01-30,WH12,P01767,14,2,9,0,4,7,77.78,22.22
2025-10-13,WH08,P03996,60,0,2,0,0,2,100.0,0.0
2025-04-24,WH11,P00724,30,1,2,0,3,1,50.0,50.0
2025-05-08,WH08,P02014,30,61,59,0,138,-2,3.39,96.61
2026-03-18,WH04,P04634,30,8,4,0,21,-4,100.0,0.0
2025-05-12,WH04,P02688,60,6,10,0,16,4,40.0,60.0
2025-03-29,WH11,P02430,60,0,117,0,0,117,100.0,0.0
2025-04-07,WH01,P01046,7,1,1,0,2,0,0.0,100.0
2025-10-26,WH12,P00865,30,0,16,0,0,16,100.0,0.0
2026-09-19,WH04,P01766,60,2,80,0,5,78,97.5,2.5
2026-01-08,WH08,P03679,14,2,2,0,4,0,0.0,100.0
2026-03-09,WH05,P04190,14,0,0,0,0,0,0.0,100.0
2025-08-29,WH06,P04119,30,160,155,87,233,-5,3.23,96.77
2025-02-04,WH04,P04138,30,26,10,0,68,-16,160.0,0.0
2025-12-28,WH11,P00146,7,12,3,2,22,-9,300.0,0.0
2025-12-17,WH07,P02181,7,4,2,1,7,-2,100.0,0.0
2025-07-08,WH01,P01513,14,3,2,0,6,-1,50.0,50.0
2026-07-23,WH06,P02278,30,11,10,0,29,-1,10.0,90.0
2026-03-09,WH09,P00857,7,6,5,1,11,-1,20.0,80.0
2025-05-17,WH01,P03683,7,3,5,0,6,2,40.0,60.0
2025-07-23,WH04,P00332,60,105,242,0,273,137,56.61,43.39
2026-07-23,WH02,P04592,14,14,32,0,30,18,56.25,43.75
2025-04-07,WH08,P04729,7,2,1,0,4,-1,100.0,0.0
2025-04-07,WH02,P04549,14,0,1,0,0,1,100.0,0.0
2025-06-20,WH01,P01324,14,2,0,0,4,-2,,
2025-11-09,WH12,P04480,7,0,1,0,0,1,100.0,0.0
2025-06-07,WH09,P04758,14,8,10,0,17,2,20.0,80.0
2026-03-11,WH02,P02552,60,0,25,0,0,25,100.0,0.0
2026-07-25,WH09,P04258,14,2,7,0,4,5,71.43,28.57
2026-02-05,WH08,P04910,7,2,2,0,4,0,0.0,100.0
2025-06-09,WH11,P01034,7,25,34,18,32,9,26.47,73.53
2025-04-07,WH11,P01830,14,4,2,0,9,-2,100.0,0.0
2025-05-02,WH08,P00265,60,130,35,0,338,-95,271.43,0.0
2026-03-31,WH11,P00189,7,31,3,6,56,-28,933.33,0.0
2026-07-04,WH04,P00567,30,6,0,0,16,-6,,
2025-11-16,WH08,P02488,30,14,8,0,36,-6,75.0,25.0
2025-11-05,WH05,P02451,60,0,1,0,0,1,100.0,0.0
2026-01-23,WH02,P04556,14,10,8,3,17,-2,25.0,75.0
2026-09-06,WH02,P03084,14,6,7,0,13,1,14.29,85.71
2026-02-03,WH11,P03921,7,0,1,0,0,1,100.0,0.0
2026-07-16,WH09,P00588,14,8,19,0,17,11,57.89,42.11
2025-04-15,WH10,P02401,60,178,88,0,393,-90,102.27,0.0
2026-08-06,WH09,P04644,30,0,1,0,0,1,100.0,0.0
2025-05-16,WH08,P01216,30,0,0,0,0,0,0.0,100.0
2025-05-29,WH05,P03592,30,9,0,0,23,-9,,
2026-10-03,WH04,P04808,7,13,15,2,24,2,13.33,86.67
2025-09-24,WH07,P03703,14,2,0,0,4,-2,,
2025-09-28,WH02,P02657,60,8,35,0,21,27,77.14,22.86
2026-07-30,WH08,P04066,30,14,0,0,36,-14,,
2026-07-11,WH05,P02247,7,0,2,0,0,2,100.0,0.0
2025-11-08,WH11,P02700,7,1,0,0,2,-1,,
2026-07-29,WH04,P00626,14,1,20,0,2,19,95.0,5.0
2025-03-03,WH11,P01577,60,0,5,0,0,5,100.0,0.0
2025-12-16,WH09,P03643,14,8,1,0,17,-7,700.0,0.0
2025-12-28,WH04,P02740,7,25,3,8,42,-22,733.33,0.0
2025-12-31,WH11,P01058,7,4,2,1,7,-2,100.0,0.0
2026-06-24,WH04,P03817,30,0,4,0,0,4,100.0,0.0
2025-12-03,WH12,P03204,7,1,0,0,2,-1,,
2025-11-07,WH09,P00430,7,2,0,0,4,-2,,
2026-02-08,WH05,P02430,30,89,35,0,231,-54,154.29,0.0
2025-05-18,WH02,P04400,60,0,131,0,0,131,100.0,0.0
2026-08-04,WH10,P03313,14,0,1,0,0,1,100.0,0.0
2026-04-21,WH09,P02581,14,1,4,0,2,3,75.0,25.0
2026-09-03,WH11,P02679,7,4,1,0,8,-3,300.0,0.0
2026-07-20,WH11,P03037,14,4,0,0,9,-4,,
2026-08-24,WH06,P01820,14,3,5,0,6,2,40.0,60.0
2025-01-21,WH11,P00903,14,6,7,1,11,1,14.29,85.71
2025-10-10,WH07,P00723,30,7,12,0,18,5,41.67,58.33
2025-03-07,WH08,P04837,60,129,0,0,335,-129,,
2025-11-20,WH05,P03273,30,1,3,0,3,2,66.67,33.33
2025-01-30,WH03,P00396,60,0,271,0,0,271,100.0,0.0
2025-12-23,WH03,P00184,30,4,0,0,10,-4,,
2026-07-12,WH02,P02014,7,5,3,2,8,-2,66.67,33.33
2026-01-01,WH11,P03691,14,5,13,0,13,8,61.54,38.46
2026-05-04,WH07,P01556,7,0,0,0,0,0,0.0,100.0
2026-06-24,WH09,P02915,7,3,5,0,6,2,40.0,60.0
2025-10-22,WH09,P00564,7,3,3,1,5,0,0.0,100.0
2026-08-14,WH12,P00823,14,0,1,0,0,1,100.0,0.0
2026-07-31,WH08,P01660,14,30,43,13,47,13,30.23,69.77
2025-08-19,WH03,P03691,60,5,32,0,13,27,84.38,15.62
2025-05-20,WH08,P04515,30,115,0,0,299,-115,,
2025-06-27,WH10,P00538,30,6,28,0,16,22,78.57,21.43
2026-03-14,WH02,P00786,7,0,1,0,0,1,100.0,0.0
2025-04-12,WH12,P00728,14,12,8,0,26,-4,50.0,50.0
2025-03-16,WH01,P04201,7,4,4,1,7,0,0.0,100.0
2025-07-29,WH11,P03931,14,15,13,0,32,-2,15.38,84.62
2026-10-11,WH11,P00450,30,2,1,0,5,-1,100.0,0.0
2025-01-12,WH11,P02014,7,3,1,1,5,-2,200.0,0.0
2026-04-11,WH07,P02255,60,29,92,0,75,63,68.48,31.52
2025-10-01,WH07,P01563,7,0,0,0,0,0,0.0,100.0
2025-04-12,WH11,P04314,14,0,1,0,0,1,100.0,0.0
2025-07-26,WH09,P03013,30,1,1,0,3,0,0.0,100.0
2025-01-05,WH11,P01034,7,31,32,22,40,1,3.12,96.88
2025-05-29,WH08,P00877,60,7,30,0,18,23,76.67,23.33
2026-01-29,WH11,P03971,7,3,10,1,5,7,70.0,30.0
2026-08-24,WH01,P02401,60,213,1266,0,461,1053,83.18,16.82
2026-02-26,WH03,P04795,14,0,1,0,0,1,100.0,0.0
2026-06-27,WH09,P00830,7,45,43,23,67,-2,4.65,95.35
2025-12-22,WH11,P02638,7,1,8,0,2,7,87.5,12.5
2026-01-15,WH02,P00091,30,34,7,0,88,-27,385.71,0.0
2025-10-02,WH01,P03352,60,11,13,0,29,2,15.38,84.62
2025-08-05,WH05,P02947,7,1,0,0,2,-1,,
2025-06-12,WH01,P00720,14,2,2,0,4,0,0.0,100.0
2026-04-14,WH09,P02727,60,14,16,0,36,2,12.5,87.5
2025-05-20,WH06,P00919,14,0,0,0,0,0,0.0,100.0
2025-12-06,WH06,P01760,14,3,19,0,6,16,84.21,15.79
2025-10-19,WH04,P00695,60,7,26,0,18,19,73.08,26.92
2026-08-03,WH02,P04629,7,9,5,2,16,-4,80.0,20.0
2025-05-10,WH11,P03562,60,75,25,0,195,-50,200.0,0.0
2026-01-24,WH05,P00184,14,2,1,0,4,-1,100.0,0.0
2025-06-24,WH01,P03199,14,10,8,0,26,-2,25.0,75.0
2025-05-25,WH09,P04498,7,0,0,0,0,0,0.0,100.0
2026-10-03,WH06,P04422,7,2,3,0,4,1,33.33,66.67
2026-09-05,WH11,P00033,30,57,55,0,140,-2,3.64,96.36
2026-02-22,WH01,P00887,30,26,2,0,68,-24,1200.0,0.0
2025-03-08,WH11,P02641,30,4,0,0,10,-4,,
2025-08-14,WH11,P00296,60,354,37,0,920,-317,856.76,0.0
2026-10-24,WH06,P00127,14,2,4,0,4,2,50.0,50.0
2026-06-14,WH05,P00983,30,2,4,0,5,2,50.0,50.0
2025-08-23,WH06,P03618,60,33,54,12,54,21,38.89,61.11
2025-06-04,WH05,P01480,7,6,5,1,11,-1,20.0,80.0
2026-02-09,WH08,P03511,30,3,2,0,8,-1,50.0,50.0
2025-03-31,WH10,P04656,7,10,5,2,18,-5,100.0,0.0
2025-10-30,WH03,P03967,30,27,36,0,70,9,25.0,75.0
2026-08-13,WH04,P03873,14,15,18,0,32,3,16.67,83.33
2026-05-11,WH08,P01794,14,6,3,0,13,-3,100.0,0.0
2025-05-22,WH10,P01077,60,39,0,0,101,-39,,
2025-11-30,WH04,P00818,60,8,9,0,21,1,11.11,88.89
2026-02-11,WH03,P03065,60,8,2,0,21,-6,300.0,0.0
2025-03-09,WH07,P01394,60,43,66,0,112,23,34.85,65.15
2025-10-27,WH11,P02288,30,3,2,0,8,-1,50.0,50.0
2025-01-22,WH01,P01767,14,15,23,0,32,8,34.78,65.22
2026-10-30,WH11,P03196,14,34,31,9,59,-3,9.68,90.32
2026-01-14,WH04,P02357,60,126,0,0,328,-126,,
2026-05-14,WH09,P03106,7,1,0,0,2,-1,,
2026-08-10,WH04,P00554,7,5,8,1,9,3,37.5,62.5
2025-02-20,WH10,P04888,7,0,0,0,0,0,0.0,100.0
2026-08-01,WH01,P03393,60,45,0,0,117,-45,,
2025-04-02,WH09,P00902,30,2,1,0,5,-1,100.0,0.0
2026-01-06,WH05,P04740,7,0,0,0,0,0,0.0,100.0
2026-06-03,WH02,P02928,30,24,0,0,62,-24,,
2026-04-07,WH10,P04814,30,3,1,0,7,-2,200.0,0.0
2025-09-06,WH10,P00394,14,0,0,0,0,0,0.0,100.0
2026-03-07,WH07,P01387,7,0,0,0,0,0,0.0,100.0
2026-03-01,WH11,P03483,14,7,6,0,15,-1,16.67,83.33
2025-02-16,WH06,P00310,14,0,4,0,0,4,100.0,0.0
2025-12-29,WH04,P03942,30,7,53,0,18,46,86.79,13.21
2025-02-05,WH04,P03041,30,9,11,0,23,2,18.18,81.82
2026-08-30,WH06,P03894,60,3,0,0,8,-3,,
2026-03-12,WH04,P00914,7,1,1,0,2,0,0.0,100.0
2025-01-12,WH04,P02762,7,1,0,0,2,-1,,
2025-10-17,WH02,P02787,7,2,1,0,4,-1,100.0,0.0
2026-10-25,WH11,P02418,60,249,0,28,470,-249,,
2025-12-06,WH01,P00936,30,7,35,0,18,28,80.0,20.0
2026-06-16,WH07,P03491,30,33,8,0,86,-25,312.5,0.0
2026-01-21,WH01,P04792,60,7,0,0,18,-7,,
2025-04-15,WH12,P00877,7,2,1,0,4,-1,100.0,0.0
2025-02-02,WH07,P02388,30,0,0,0,0,0,0.0,100.0
2025-06-06,WH12,P01259,14,2,3,0,5,1,33.33,66.67
2026-10-28,WH01,P03075,30,16,0,0,42,-16,,
2025-03-11,WH09,P00430,60,23,0,0,60,-23,,
2025-05-13,WH11,P02881,7,3,9,1,5,6,66.67,33.33
2026-02-24,WH10,P02364,60,0,50,0,0,50,100.0,0.0
2025-02-13,WH09,P01264,60,15,0,0,39,-15,,
2026-01-13,WH03,P01760,14,1,3,0,2,2,66.67,33.33
2025-12-23,WH07,P04061,7,2,1,0,4,-1,100.0,0.0
2026-02-07,WH07,P02281,7,1,2,0,2,1,50.0,50.0
2026-06-18,WH08,P00021,14,3,2,0,6,-1,50.0,50.0
2025-03-13,WH12,P04989,14,7,8,0,15,1,12.5,87.5
2025-05-05,WH07,P04102,30,10,0,0,26,-10,,
2025-08-24,WH09,P01729,60,0,0,0,0,0,0.0,100.0
2026-09-08,WH07,P03491,7,0,2,0,0,2,100.0,0.0
2026-08-29,WH11,P01617,14,2,0,0,5,-2,,
2025-01-26,WH02,P03869,30,39,29,0,101,-10,34.48,65.52
2026-03-10,WH08,P00332,60,0,46,0,0,46,100.0,0.0
2026-09-24,WH01,P01910,60,0,1,0,0,1,100.0,0.0
2026-02-26,WH09,P00296,30,48,52,0,125,4,7.69,92.31
2025-09-12,WH03,P02802,14,1,1,0,3,0,0.0,100.0
2026-05-28,WH04,P01595,60,25,7,0,65,-18,257.14,0.0
2025-01-02,WH04,P03398,14,3,3,0,6,0,0.0,100.0
2025-09-29,WH01,P04816,7,1,1,0,2,0,0.0,100.0
2025-10-08,WH07,P00164,14,23,43,0,49,20,46.51,53.49
2025-03-30,WH03,P04900,7,0,0,0,0,0,0.0,100.0
2026-04-11,WH09,P03210,14,17,2,0,37,-15,750.0,0.0
2025-07-13,WH02,P03947,14,1,0,0,2,-1,,
2025-01-17,WH01,P04704,30,0,0,0,0,0,0.0,100.0
2025-02-26,WH10,P00579,30,3,3,0,8,0,0.0,100.0
2025-03-24,WH07,P04498,60,0,0,0,0,0,0.0,100.0
2026-07-22,WH01,P04555,14,0,4,0,0,4,100.0,0.0
2026-04-25,WH03,P03401,14,1,0,0,2,-1,,
2026-02-02,WH04,P01014,60,170,149,0,425,-21,14.09,85.91
2026-01-28,WH04,P04322,14,1,1,0,2,0,0.0,100.0
2026-05-31,WH12,P03887,14,11,3,6,16,-8,266.67,0.0
2025-05-14,WH04,P02260,60,55,27,0,143,-28,103.7,0.0
2026-10-02,WH09,P04971,30,8,2,0,21,-6,300.0,0.0
2026-05-20,WH11,P04631,7,1,0,0,2,-1,,
2025-03-20,WH07,P04015,60,3,8,0,8,5,62.5,37.5
2025-09-03,WH12,P00877,30,8,6,0,21,-2,33.33,66.67
2026-02-21,WH08,P01825,7,15,18,10,20,3,16.67,83.33
2026-03-20,WH09,P04143,7,3,0,1,5,-3,,
2025-08-25,WH10,P03055,7,1,3,0,2,2,66.67,33.33
2026-01-09,WH03,P04589,7,0,2,0,0,2,100.0,0.0
2025-08-16,WH11,P02074,14,1,2,0,2,1,50.0,50.0
2026-03-09,WH01,P04269,60,127,138,0,330,11,7.97,92.03
2026-08-30,WH05,P02704,7,0,0,0,0,0,0.0,100.0
2026-07-23,WH01,P02390,7,1,0,0,2,-1,,
2026-08-01,WH07,P04767,14,9,22,0,18,13,59.09,40.91
2026-04-10,WH04,P00575,14,13,18,0,28,5,27.78,72.22
2026-04-11,WH03,P02284,14,5,5,0,11,0,0.0,100.0
2026-03-20,WH05,P02615,30,0,0,0,0,0,0.0,100.0
2025-10-15,WH11,P04480,14,1,3,0,2,2,66.67,33.33
2025-03-09,WH09,P01196,30,6,1,0,16,-5,500.0,0.0
2026-06-25,WH05,P00558,60,66,91,0,170,25,27.47,72.53
2025-12-01,WH03,P04718,60,0,14,0,0,14,100.0,0.0
2025-09-04,WH09,P01217,14,27,31,0,58,4,12.9,87.1
2025-12-07,WH07,P00925,30,2,3,0,5,1,33.33,66.67
2025-03-14,WH01,P00886,14,0,2,0,0,2,100.0,0.0
2026-02-14,WH11,P01517,60,0,66,0,0,66,100.0,0.0
2025-03-27,WH03,P01318,30,0,14,0,0,14,100.0,0.0
2026-09-08,WH06,P01929,30,70,54,0,182,-16,29.63,70.37
2025-04-21,WH04,P02878,60,0,0,0,0,0,0.0,100.0
2025-01-30,WH04,P04673,14,0,0,0,0,0,0.0,100.0
2026-04-26,WH07,P00654,30,7,3,0,18,-4,133.33,0.0
2026-09-02,WH04,P03319,60,68,53,0,177,-15,28.3,71.7
2025-01-27,WH11,P01578,60,156,0,0,406,-156,,
2026-04-28,WH01,P04749,30,5,14,0,13,9,64.29,35.71
2025-08-11,WH08,P00550,60,4,0,0,10,-4,,
2026-01-30,WH12,P02581,14,15,13,0,32,-2,15.38,84.62
2025-09-28,WH02,P04623,7,1,0,0,2,-1,,
2026-08-26,WH11,P02624,14,6,2,0,13,-4,200.0,0.0
2025-07-07,WH07,P00209,60,7,7,0,18,0,0.0,100.0
2026-05-13,WH06,P01717,14,2,0,0,4,-2,,
2026-06-20,WH09,P02701,30,1,1,0,3,0,0.0,100.0
2026-03-27,WH02,P03796,14,2,4,0,4,2,50.0,50.0
2026-05-06,WH03,P00624,14,1,1,0,3,0,0.0,100.0
2025-09-18,WH04,P01043,7,0,6,0,0,6,100.0,0.0
2025-03-02,WH04,P02403,7,3,2,0,6,-1,50.0,50.0
2026-03-05,WH04,P00723,14,13,3,0,33,-10,333.33,0.0
2025-02-01,WH06,P02562,14,19,14,0,41,-5,35.71,64.29
2025-03-11,WH10,P04210,60,3,0,0,8,-3,,
2026-05-31,WH08,P04463,60,1,1,0,3,0,0.0,100.0
2026-05-10,WH10,P00039,60,0,0,0,0,0,0.0,100.0
2025-06-25,WH01,P00686,60,0,0,0,0,0,0.0,100.0
2026-09-10,WH02,P02956,14,2,2,0,4,0,0.0,100.0
2025-11-28,WH02,P00976,14,7,5,2,12,-2,40.0,60.0
2025-07-30,WH07,P00877,14,9,0,0,19,-9,,
2026-01-04,WH04,P00079,30,0,3,0,0,3,100.0,0.0
2025-06-27,WH02,P01469,30,72,177,0,187,105,59.32,40.68
2025-08-28,WH03,P04119,30,327,186,170,484,-141,75.81,24.19
2025-08-28,WH09,P01124,30,68,37,0,172,-31,83.78,16.22
2025-11-16,WH01,P03771,14,3,0,0,6,-3,,
2025-08-26,WH04,P00626,30,29,0,0,75,-29,,
2025-03-09,WH11,P00660,30,21,25,0,55,4,16.0,84.0
2025-07-17,WH11,P02538,60,0,97,0,0,97,100.0,0.0
2026-05-04,WH06,P00051,7,2,5,1,3,3,60.0,40.0
2025-03-06,WH06,P04818,14,10,4,0,22,-6,150.0,0.0
2026-06-03,WH08,P04562,14,12,18,3,21,6,33.33,66.67
2025-02-10,WH09,P03418,60,21,20,0,55,-1,5.0,95.0
2026-07-14,WH01,P00296,60,7,8,0,18,1,12.5,87.5
2026-07-28,WH04,P00262,14,10,14,0,22,4,28.57,71.43
2026-01-14,WH06,P00346,60,3,0,0,8,-3,,
2025-04-30,WH09,P04869,30,17,0,0,44,-17,,
2026-06-03,WH08,P00337,60,2,0,0,5,-2,,
2025-02-17,WH10,P03638,30,13,0,0,34,-13,,
2025-06-25,WH05,P03350,14,5,2,0,11,-3,150.0,0.0
2026-05-04,WH06,P03163,7,2,1,0,4,-1,100.0,0.0
2025-02-25,WH01,P02894,14,0,6,0,0,6,100.0,0.0
2025-11-17,WH01,P02543,60,0,9,0,0,9,100.0,0.0
2025-07-30,WH11,P00512,14,3,2,0,6,-1,50.0,50.0
2026-07-30,WH09,P04604,60,0,8,0,0,8,100.0,0.0
2025-05-13,WH03,P03419,7,0,7,0,0,7,100.0,0.0
2026-05-08,WH01,P01430,30,0,0,0,0,0,0.0,100.0
2025-12-09,WH10,P03255,30,3,0,0,8,-3,,
2026-02-25,WH03,P04838,14,0,0,0,0,0,0.0,100.0
2025-07-24,WH12,P03208,7,4,5,1,7,1,20.0,80.0
2025-09-03,WH11,P04325,30,9,15,0,23,6,40.0,60.0
2026-05-03,WH11,P01996,7,0,0,0,0,0,0.0,100.0
2025-06-28,WH11,P01283,14,1,2,0,2,1,50.0,50.0
2025-12-07,WH02,P04872,7,9,4,2,16,-5,125.0,0.0
2025-06-30,WH01,P01155,60,3,9,0,7,6,66.67,33.33
2026-08-08,WH04,P01938,60,22,0,0,57,-22,,
2025-12-24,WH01,P04790,7,7,0,1,13,-7,,
2025-08-13,WH01,P02278,7,1,2,0,2,1,50.0,50.0
2026-03-09,WH02,P01289,60,1,25,0,3,24,96.0,4.0
2025-03-15,WH08,P01970,14,1,2,0,2,1,50.0,50.0
2025-12-02,WH12,P01727,30,0,13,0,0,13,100.0,0.0
2025-07-05,WH06,P01258,14,5,3,0,11,-2,66.67,33.33
2026-08-29,WH11,P04564,60,30,5,0,78,-25,500.0,0.0
2025-12-15,WH10,P03415,60,2,0,0,5,-2,,
2025-02-01,WH04,P02742,7,2,3,0,4,1,33.33,66.67
2026-02-07,WH02,P02770,14,15,9,0,32,-6,66.67,33.33
2026-06-03,WH04,P03075,14,2,6,0,4,4,66.67,33.33
2025-12-03,WH06,P01976,14,0,1,0,0,1,100.0,0.0
2025-12-03,WH12,P01035,60,2,4,0,5,2,50.0,50.0
2026-01-28,WH03,P03295,30,39,0,0,101,-39,,
2025-04-15,WH08,P04998,7,3,0,1,5,-3,,
2026-10-16,WH02,P02523,7,4,3,1,7,-1,33.33,66.67
2026-07-09,WH08,P01597,30,7,19,0,18,12,63.16,36.84
2026-03-14,WH01,P04441,14,1,0,0,2,-1,,
2026-10-06,WH03,P04007,60,0,6,0,0,6,100.0,0.0
2025-03-31,WH03,P03662,30,16,4,0,42,-12,300.0,0.0
2025-03-05,WH05,P01984,30,18,10,0,47,-8,80.0,20.0
2025-07-01,WH09,P01439,7,0,1,0,0,1,100.0,0.0
2025-08-28,WH02,P04924,30,0,3,0,0,3,100.0,0.0
2025-03-07,WH06,P03655,60,0,56,0,0,56,100.0,0.0
2025-12-15,WH09,P02657,60,32,9,0,83,-23,255.56,0.0
2025-02-18,WH04,P04649,30,30,25,0,78,-5,20.0,80.0
2025-10-14,WH11,P04288,30,58,139,0,151,81,58.27,41.73
2026-01-06,WH11,P04923,30,8,10,0,21,2,20.0,80.0
2026-02-05,WH02,P02171,30,6,0,0,16,-6,,
2026-08-21,WH11,P04912,14,1,3,0,2,2,66.67,33.33
2026-02-15,WH07,P01504,60,7,29,0,18,22,75.86,24.14
2025-09-12,WH08,P04929,14,3,0,0,8,-3,,
2026-10-08,WH12,P02898,60,43,0,0,112,-43,,
2026-09-19,WH06,P01737,30,5,6,0,13,1,16.67,83.33
2025-03-02,WH03,P00004,60,8,12,0,21,4,33.33,66.67
2026-02-21,WH08,P02592,14,1,1,0,2,0,0.0,100.0
2026-01-02,WH03,P02802,7,1,1,0,2,0,0.0,100.0
2025-06-25,WH11,P01971,60,3,19,0,8,16,84.21,15.79
2025-10-15,WH09,P03470,7,8,10,1,15,2,20.0,80.0
2025-09-01,WH08,P01794,60,80,47,0,208,-33,70.21,29.79
2025-01-17,WH09,P01259,14,1,10,0,3,9,90.0,10.0
2026-04-01,WH07,P03491,30,13,19,0,34,6,31.58,68.42
2026-05-18,WH08,P00997,30,5,3,0,13,-2,66.67,33.33
