purchase_order_id,supplier_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,po_status,ordered_units,received_units,unit_cost,purchase_value
PO050716,SUP292,WH12,2026-06-01,2026-07-01,2026-06-29,Partially Received,579,214,11.24,6507.96
PO050717,SUP061,WH11,2025-11-02,2025-11-18,2025-11-18,Received,3652,3652,9.52,34767.04
PO050718,SUP115,WH07,2025-03-30,2025-05-13,2025-05-13,Received,72,72,43.97,3165.84
PO050719,SUP261,WH01,2025-04-14,2025-06-03,2025-05-31,Received,319,319,9.95,3174.05
PO050720,SUP258,WH02,2026-08-10,2026-09-27,2026-09-27,Received,214,214,7.24,1549.36
PO050721,SUP159,WH09,2026-01-23,2026-02-05,2026-02-02,Received,695,695,3.59,2495.05
PO050722,SUP034,WH04,2025-01-30,2025-03-19,2025-03-18,Received,289,289,3.18,919.02
PO050723,SUP176,WH02,2026-04-04,2026-05-29,2026-06-30,Received,604,604,4.52,2730.08
PO050724,SUP075,WH11,2025-05-22,2025-06-15,2025-06-14,Received,399,399,5.52,2202.48
PO050725,SUP171,WH02,2025-09-22,2025-11-19,2025-11-19,Partially Received,221,91,12.52,2766.92
PO050726,SUP115,WH04,2025-02-08,2025-03-16,2025-03-14,Received,726,726,2.49,1807.74
PO050727,SUP245,WH06,2025-04-12,2025-04-25,2025-04-24,Received,139,139,117.6,16346.4
PO050728,SUP058,WH09,2025-08-05,2025-08-14,2025-08-12,Received,355,355,4.68,1661.4
PO050729,SUP061,WH06,2025-11-17,2025-12-07,2025-12-05,Received,231,231,11.84,2735.04
PO050730,SUP087,WH07,2026-10-21,2026-10-31,2026-10-31,Received,251,251,7.08,1777.08
PO050731,SUP245,WH06,2026-07-03,2026-07-18,2026-07-17,Received,298,298,20.97,6249.06
PO050732,SUP255,WH11,2025-01-11,2025-02-05,2025-02-04,Received,236,236,6.94,1637.84
PO050733,SUP159,WH06,2025-06-10,2025-06-24,2025-06-22,Received,235,235,16.92,3976.2
PO050734,SUP116,WH08,2025-06-06,2025-06-19,2025-06-18,Received,747,747,6.66,4975.02
PO050735,SUP117,WH09,2025-06-21,2025-07-02,2025-07-01,Received,812,812,2.48,2013.76
PO050736,SUP061,WH02,2025-02-15,2025-03-03,2025-03-03,Received,5288,5288,9.5,50236.0
PO050737,SUP258,WH01,2025-09-04,2025-10-15,2025-10-15,Received,564,564,6.02,3395.28
PO050738,SUP050,WH11,2025-09-13,2025-11-08,2025-11-10,Partially Received,239,215,6.07,1450.73
PO050739,SUP159,WH11,2026-05-24,2026-06-05,2026-06-05,Received,621,621,2.91,1807.11
PO050740,SUP075,WH04,2025-12-11,2026-01-06,,Cancelled,260,0,7.14,1856.4
PO050741,SUP084,WH09,2025-10-29,2025-12-16,2025-12-13,Received,308,308,6.77,2085.16
PO050742,SUP168,WH01,2025-04-09,2025-04-17,2025-04-17,Partially Received,631,301,2.82,1779.42
PO050743,SUP012,WH06,2026-12-12,2027-01-07,,In Transit,384,0,4.57,1754.88
PO050744,SUP147,WH07,2025-01-18,2025-02-08,2025-02-06,Received,372,372,3.0,1116.0
PO050745,SUP115,WH09,2025-05-05,2025-06-13,2025-06-10,Received,420,420,5.4,2268.0
PO050746,SUP115,WH06,2026-07-21,2026-09-05,2026-09-04,Received,842,842,1.97,1658.74
PO050747,SUP061,WH04,2026-06-21,2026-07-07,2026-07-05,Partially Received,4501,2735,9.56,43029.56
PO050748,SUP274,WH04,2025-06-07,2025-06-26,2025-06-26,Received,558,558,2.09,1166.22
PO050749,SUP258,WH08,2026-10-30,2026-12-08,2026-12-13,Received,248,248,17.03,4223.44
PO050750,SUP294,WH02,2025-05-05,2025-06-15,2025-06-24,Received,750,750,1.5,1125.0
PO050751,SUP115,WH01,2025-07-06,2025-08-17,2025-08-14,Received,318,318,5.52,1755.36
PO050752,SUP194,WH02,2026-12-31,2027-01-03,,In Transit,626,0,66.47,41610.22
PO050753,SUP061,WH08,2026-09-11,2026-09-27,2026-10-01,Received,9923,9923,9.5,94268.5
PO050754,SUP028,WH02,2026-10-08,2026-11-24,2026-11-23,Received,347,347,4.78,1658.66
PO050755,SUP012,WH04,2025-07-23,2025-08-21,2025-08-18,Received,241,241,6.87,1655.67
PO050756,SUP022,WH04,2025-10-06,2025-12-08,2025-12-13,Received,511,511,3.56,1819.16
PO050757,SUP180,WH03,2026-04-01,2026-04-16,2026-04-13,Received,519,519,6.19,3212.61
PO050758,SUP026,WH07,2025-05-28,2025-07-02,2025-06-29,Received,220,220,28.48,6265.6
PO050759,SUP238,WH03,2026-02-15,2026-02-21,2026-02-20,Received,694,694,1.53,1061.82
PO050760,SUP149,WH04,2026-09-11,2026-11-04,2026-11-03,Received,311,311,4.38,1362.18
PO050761,SUP022,WH09,2026-04-29,2026-06-29,2026-06-27,Received,416,416,6.15,2558.4
PO050762,SUP274,WH06,2025-08-04,2025-08-22,2025-08-22,Received,241,241,9.43,2272.63
PO050763,SUP061,WH01,2026-02-23,2026-03-11,2026-03-09,Received,12938,12938,9.39,121487.82
PO050764,SUP220,WH08,2026-02-04,2026-04-10,2026-04-10,Received,527,527,5.33,2808.91
PO050765,SUP247,WH03,2025-08-07,2025-08-13,2025-08-12,Received,176,176,11.45,2015.2
PO050766,SUP022,WH06,2025-06-18,2025-08-23,2025-08-21,Received,458,458,6.03,2761.74
PO050767,SUP195,WH12,2026-06-06,2026-08-04,2026-08-01,Received,162,162,14.24,2306.88
PO050768,SUP197,WH06,2026-04-26,2026-05-14,2026-05-11,Received,309,309,4.78,1477.02
PO050769,SUP008,WH03,2025-06-06,2025-06-28,2025-06-26,Received,505,505,2.7,1363.5
PO050770,SUP134,WH04,2026-08-04,2026-08-29,2026-08-28,Received,584,584,3.85,2248.4
PO050771,SUP022,WH01,2025-11-13,2026-01-17,2026-01-14,Received,152,152,13.43,2041.36
PO050772,SUP171,WH06,2026-06-07,2026-07-24,2026-07-22,Received,147,147,34.28,5039.16
PO050773,SUP022,WH11,2026-04-14,2026-06-13,2026-06-10,Partially Received,497,398,5.84,2902.48
PO050774,SUP274,WH11,2025-02-08,2025-03-02,2025-03-01,Partially Received,798,304,6.37,5083.26
PO050775,SUP159,WH09,2025-03-13,2025-03-28,2025-03-28,Received,92,92,34.71,3193.32
PO050776,SUP241,WH05,2025-05-27,2025-06-20,2025-06-17,Received,549,549,3.27,1795.23
PO050777,SUP125,WH03,2026-09-20,2026-10-06,2026-10-05,Received,309,309,17.5,5407.5
PO050778,SUP127,WH12,2025-01-25,2025-02-26,2025-02-26,Received,243,243,5.04,1224.72
PO050779,SUP003,WH04,2026-09-26,2026-10-04,2026-10-03,Received,193,193,16.58,3199.94
PO050780,SUP140,WH03,2025-11-23,2025-12-19,2025-12-19,Received,215,215,19.16,4119.4
PO050781,SUP068,WH09,2026-05-26,2026-06-28,2026-06-25,Received,246,246,8.56,2105.76
PO050782,SUP274,WH08,2026-01-14,2026-02-05,2026-02-02,Partially Received,1018,787,1.54,1567.72
PO050783,SUP061,WH08,2025-12-03,2025-12-19,2025-12-19,Partially Received,12330,9052,9.43,116271.9
PO050784,SUP285,WH08,2026-03-01,2026-03-24,2026-04-01,Received,106,106,18.98,2011.88
PO050785,SUP115,WH01,2025-05-24,2025-07-05,2025-07-02,Received,308,308,5.46,1681.68
PO050786,SUP134,WH08,2025-11-13,2025-12-14,2025-12-15,Received,263,263,9.46,2487.98
PO050787,SUP258,WH02,2026-10-31,2026-12-15,2026-12-14,Received,172,172,11.59,1993.48
PO050788,SUP028,WH11,2025-07-27,2025-09-23,2025-10-03,Received,189,189,36.91,6975.99
PO050789,SUP080,WH11,2025-08-26,2025-08-30,2025-08-29,Received,99,99,61.04,6042.96
PO050790,SUP073,WH03,2025-09-23,2025-10-17,2025-10-17,Received,626,626,3.25,2034.5
PO050791,SUP248,WH07,2025-04-01,2025-05-05,2025-05-04,Partially Received,214,128,11.62,2486.68
PO050792,SUP290,WH11,2025-04-26,2025-05-31,2025-06-05,Received,93,93,104.31,9700.83
PO050793,SUP125,WH10,2025-03-28,2025-04-12,2025-04-16,Received,315,315,12.01,3783.15
PO050794,SUP220,WH08,2025-10-10,2025-12-16,2025-12-17,Received,565,565,6.0,3390.0
PO050795,SUP008,WH04,2026-12-06,2026-12-27,,In Transit,117,0,77.71,9092.07
PO050796,SUP061,WH06,2026-04-02,2026-04-18,2026-04-18,Partially Received,14018,7422,9.42,132049.56
PO050797,SUP012,WH02,2025-11-13,2025-12-13,2025-12-13,Partially Received,212,176,18.95,4017.4
PO050798,SUP115,WH04,2025-10-30,2025-12-06,2025-12-03,Received,679,679,1.47,998.13
PO050799,SUP061,WH10,2025-06-26,2025-07-12,2025-07-11,Received,11697,11697,9.28,108548.16
PO050800,SUP052,WH03,2025-05-30,2025-07-27,2025-07-25,Received,62,62,129.21,8011.02
PO050801,SUP274,WH07,2025-09-02,2025-09-24,2025-09-22,Received,499,499,5.97,2979.03
PO050802,SUP022,WH02,2025-11-10,2025-12-31,2026-01-03,Received,180,180,19.06,3430.8
PO050803,SUP159,WH01,2025-02-14,2025-02-28,2025-02-25,Received,248,248,7.52,1864.96
PO050804,SUP218,WH08,2025-03-31,2025-05-30,2025-05-27,Received,720,720,2.9,2088.0
PO050805,SUP290,WH11,2025-10-19,2025-11-20,2025-11-20,Received,444,444,5.1,2264.4
PO050806,SUP258,WH06,2026-11-27,2027-01-14,,In Transit,384,0,7.14,2741.76
PO050807,SUP084,WH01,2026-02-18,2026-04-05,2026-04-02,Received,470,470,6.08,2857.6
PO050808,SUP244,WH08,2025-05-01,2025-06-11,2025-06-11,Received,310,310,10.74,3329.4
PO050809,SUP102,WH01,2025-03-25,2025-04-09,2025-04-13,Partially Received,236,143,15.15,3575.4
PO050810,SUP159,WH04,2026-04-10,2026-04-23,2026-04-22,Received,406,406,5.45,2212.7
PO050811,SUP191,WH04,2026-07-14,2026-09-03,2026-09-04,Received,558,558,4.31,2404.98
PO050812,SUP258,WH08,2026-08-15,2026-09-23,2026-09-23,Received,305,305,17.21,5249.05
PO050813,SUP154,WH09,2026-12-30,2027-01-10,,In Transit,859,0,2.12,1821.08
PO050814,SUP236,WH02,2026-02-19,2026-02-21,2026-02-19,Received,232,232,18.86,4375.52
PO050815,SUP150,WH06,2025-10-03,2025-11-14,2025-12-06,Received,407,407,5.79,2356.53
PO050816,SUP205,WH12,2025-02-10,2025-04-03,2025-03-31,Received,270,270,3.92,1058.4
PO050817,SUP005,WH09,2026-02-25,2026-04-06,2026-04-04,Received,322,322,6.05,1948.1
PO050818,SUP102,WH06,2025-01-01,2025-01-16,2025-01-14,Received,262,262,15.9,4165.8
PO050819,SUP158,WH11,2026-09-24,2026-10-14,2026-10-13,Received,941,941,1.51,1420.91
PO050820,SUP008,WH02,2026-03-15,2026-04-05,2026-04-02,Received,461,461,5.54,2553.94
PO050821,SUP008,WH09,2025-03-05,2025-03-25,2025-03-23,Partially Received,461,226,4.54,2092.94
PO050822,SUP258,WH09,2025-04-01,2025-05-18,2025-05-26,Received,588,588,4.2,2469.6
PO050823,SUP296,WH10,2026-12-30,2027-01-23,,In Transit,134,0,27.9,3738.6
PO050824,SUP138,WH09,2026-11-04,2026-11-21,2026-11-20,Received,395,395,6.31,2492.45
PO050825,SUP042,WH01,2025-06-03,2025-06-22,2025-06-20,Partially Received,181,153,13.54,2450.74
PO050826,SUP171,WH05,2026-12-14,2027-02-14,,In Transit,386,0,4.54,1752.44
PO050827,SUP115,WH11,2025-12-07,2026-01-18,2026-01-17,Received,184,184,29.4,5409.6
PO050828,SUP071,WH07,2026-10-16,2026-11-09,2026-11-10,Partially Received,184,126,17.75,3266.0
PO050829,SUP140,WH06,2026-03-17,2026-04-07,2026-04-04,Received,389,389,5.21,2026.69
PO050830,SUP215,WH07,2025-10-21,2025-11-01,,Cancelled,590,0,1.5,885.0
PO050831,SUP026,WH04,2026-01-31,2026-03-04,2026-03-01,Received,398,398,6.53,2598.94
PO050832,SUP258,WH06,2026-12-28,2027-02-17,,In Transit,343,0,7.88,2702.84
PO050833,SUP237,WH11,2026-04-07,2026-05-12,2026-05-09,Received,613,613,2.5,1532.5
PO050834,SUP154,WH09,2026-08-15,2026-08-26,,Cancelled,844,0,2.09,1763.96
PO050835,SUP028,WH06,2026-06-25,2026-08-20,2026-08-18,Received,523,523,2.04,1066.92
PO050836,SUP214,WH08,2026-01-31,2026-02-11,,Cancelled,613,0,23.96,14687.48
PO050837,SUP258,WH06,2025-03-16,2025-04-26,2025-04-26,Received,434,434,6.82,2959.88
PO050838,SUP218,WH08,2025-09-30,2025-11-29,,Cancelled,667,0,3.04,2027.68
PO050839,SUP061,WH01,2026-02-09,2026-02-25,2026-02-22,Received,21084,21084,9.75,205569.0
PO050840,SUP032,WH06,2026-09-22,2026-11-09,2026-11-08,Partially Received,775,523,2.45,1898.75
PO050841,SUP143,WH11,2025-05-29,2025-07-12,2025-07-09,Received,536,536,9.33,5000.88
PO050842,SUP284,WH02,2025-12-24,2026-01-25,2026-01-25,Received,189,189,16.85,3184.65
PO050843,SUP089,WH01,2025-09-03,2025-10-07,2025-10-04,Received,170,170,52.95,9001.5
PO050844,SUP084,WH06,2025-08-01,2025-09-21,2025-09-20,Received,300,300,11.21,3363.0
PO050845,SUP258,WH08,2026-06-15,2026-07-24,2026-07-24,Partially Received,219,175,17.96,3933.24
PO050846,SUP255,WH03,2025-03-19,2025-04-09,2025-04-07,Received,134,134,13.56,1817.04
PO050847,SUP219,WH06,2025-05-15,2025-06-04,2025-06-02,Received,510,510,4.25,2167.5
PO050848,SUP071,WH09,2025-03-25,2025-04-20,2025-04-17,Received,259,259,28.22,7308.98
PO050849,SUP201,WH02,2026-05-11,2026-05-26,2026-05-26,Received,756,756,2.25,1701.0
PO050850,SUP252,WH02,2026-03-14,2026-04-04,2026-04-04,Received,157,157,16.06,2521.42
PO050851,SUP018,WH02,2025-07-01,2025-08-11,2025-08-09,Received,393,393,9.81,3855.33
PO050852,SUP121,WH11,2026-04-04,2026-04-16,2026-04-13,Received,513,513,3.44,1764.72
PO050853,SUP022,WH01,2026-10-13,2026-11-30,2026-11-29,Received,200,200,22.55,4510.0
PO050854,SUP258,WH01,2025-10-18,2025-12-03,2025-12-07,Received,836,836,2.69,2248.84
PO050855,SUP010,WH10,2025-09-06,2025-10-18,2025-10-16,Received,285,285,3.82,1088.7
PO050856,SUP294,WH11,2026-09-28,2026-10-31,2026-10-29,Received,277,277,16.33,4523.41
PO050857,SUP140,WH02,2025-09-12,2025-10-03,2025-10-09,Received,708,708,5.34,3780.72
PO050858,SUP115,WH08,2025-03-28,2025-05-09,2025-05-08,Received,330,330,15.66,5167.8
PO050859,SUP001,WH04,2025-10-27,2025-11-06,2025-11-03,Received,403,403,4.52,1821.56
PO050860,SUP052,WH11,2025-04-09,2025-05-29,2025-05-27,Received,271,271,7.65,2073.15
PO050861,SUP061,WH10,2026-11-07,2026-11-23,2026-11-22,Partially Received,4136,2695,9.44,39043.84
PO050862,SUP032,WH09,2025-03-20,2025-05-13,2025-05-13,Received,799,799,1.91,1526.09
PO050863,SUP149,WH11,2025-12-25,2026-02-19,2026-02-17,Received,304,304,6.51,1979.04
PO050864,SUP044,WH11,2025-04-08,2025-05-14,2025-05-14,Received,180,180,30.34,5461.2
PO050865,SUP034,WH12,2026-10-08,2026-11-22,2026-11-22,Received,241,241,7.89,1901.49
PO050866,SUP228,WH07,2025-06-24,2025-07-14,2025-07-11,Received,267,267,10.26,2739.42
PO050867,SUP155,WH08,2025-06-04,2025-07-16,2025-07-13,Received,143,143,18.22,2605.46
PO050868,SUP210,WH07,2025-08-27,2025-09-24,2025-09-26,Received,101,101,52.25,5277.25
PO050869,SUP012,WH07,2026-04-05,2026-05-07,,Cancelled,692,0,11.63,8047.96
PO050870,SUP211,WH08,2026-03-28,2026-04-25,2026-04-22,Received,212,212,6.56,1390.72
PO050871,SUP061,WH10,2025-02-24,2025-03-12,2025-03-09,Received,7637,7637,9.23,70489.51
PO050872,SUP102,WH11,2025-05-21,2025-06-06,2025-06-06,Partially Received,498,190,28.41,14148.18
PO050873,SUP211,WH03,2025-01-02,2025-01-24,2025-02-03,Received,349,349,10.58,3692.42
PO050874,SUP012,WH08,2025-02-01,2025-03-04,2025-03-01,Received,155,155,55.71,8635.05
PO050875,SUP080,WH01,2026-06-08,2026-06-13,2026-06-10,Received,159,159,14.18,2254.62
PO050876,SUP286,WH11,2026-08-22,2026-09-30,2026-09-29,Partially Received,208,137,27.52,5724.16
PO050877,SUP185,WH01,2026-10-27,2026-11-13,2026-11-13,Received,190,190,11.08,2105.2
PO050878,SUP050,WH08,2025-07-06,2025-09-12,,Cancelled,761,0,8.09,6156.49
PO050879,SUP159,WH07,2025-03-10,2025-03-25,2025-03-23,Received,364,364,3.45,1255.8
PO050880,SUP274,WH08,2025-09-17,2025-10-05,2025-10-04,Received,364,364,9.2,3348.8
PO050881,SUP299,WH04,2026-10-01,2026-10-10,2026-10-08,Received,566,566,3.9,2207.4
PO050882,SUP005,WH11,2026-06-15,2026-07-18,2026-07-18,Received,423,423,1.67,706.41
PO050883,SUP269,WH09,2026-03-27,2026-04-22,2026-04-19,Received,169,169,42.69,7214.61
PO050884,SUP018,WH11,2025-09-10,2025-10-28,2025-10-28,Received,315,315,7.06,2223.9
PO050885,SUP245,WH01,2025-09-16,2025-10-02,2025-09-29,Received,179,179,33.41,5980.39
PO050886,SUP171,WH04,2026-06-12,2026-08-10,2026-08-07,Partially Received,408,206,5.05,2060.4
PO050887,SUP247,WH05,2025-04-07,2025-04-12,2025-04-11,Received,387,387,8.35,3231.45
PO050888,SUP211,WH04,2025-10-31,2025-11-28,2025-11-27,Partially Received,318,159,5.3,1685.4
PO050889,SUP270,WH04,2025-01-11,2025-02-02,2025-02-14,Received,110,110,43.34,4767.4
PO050890,SUP019,WH11,2026-02-04,2026-02-19,2026-02-18,Received,161,161,31.43,5060.23
PO050891,SUP270,WH05,2025-01-10,2025-01-30,2025-01-29,Received,288,288,4.37,1258.56
PO050892,SUP102,WH06,2025-11-12,2025-11-28,2025-11-28,Received,142,142,28.16,3998.72
PO050893,SUP213,WH09,2025-06-02,2025-07-12,2025-07-28,Received,612,612,22.71,13898.52
PO050894,SUP281,WH03,2026-08-11,2026-09-21,2026-09-18,Received,248,248,8.41,2085.68
PO050895,SUP159,WH01,2026-06-18,2026-07-01,2026-06-30,Partially Received,605,513,1.69,1022.45
PO050896,SUP171,WH05,2026-06-27,2026-08-23,2026-08-20,Received,218,218,6.97,1519.46
PO050897,SUP155,WH05,2025-04-23,2025-06-08,2025-06-06,Received,193,193,20.44,3944.92
PO050898,SUP164,WH04,2025-04-19,2025-05-11,2025-05-10,Received,530,530,6.74,3572.2
PO050899,SUP061,WH01,2025-06-29,2025-07-15,2025-07-14,Received,10681,10681,9.3,99333.3
PO050900,SUP215,WH10,2025-02-05,2025-02-15,2025-02-12,Received,609,609,4.09,2490.81
PO050901,SUP159,WH10,2025-02-04,2025-02-19,2025-03-11,Received,41,41,134.93,5532.13
PO050902,SUP102,WH07,2026-11-15,2026-12-04,2026-12-02,Received,233,233,24.78,5773.74
PO050903,SUP274,WH11,2025-03-07,2025-03-29,2025-03-28,Received,329,329,6.56,2158.24
PO050904,SUP115,WH04,2025-10-17,2025-12-01,2025-12-01,Received,119,119,31.08,3698.52
PO050905,SUP102,WH02,2025-06-29,2025-07-16,2025-07-16,Received,196,196,10.35,2028.6
PO050906,SUP104,WH05,2025-12-13,2026-01-07,2026-01-04,Partially Received,169,134,26.2,4427.8
PO050907,SUP075,WH06,2025-06-29,2025-07-26,2025-07-24,Received,710,710,41.3,29323.0
PO050908,SUP274,WH08,2025-11-03,2025-11-25,2025-11-23,Partially Received,389,310,4.7,1828.3
PO050909,SUP115,WH02,2026-03-21,2026-04-28,2026-04-25,Received,269,269,22.47,6044.43
PO050910,SUP149,WH03,2025-05-05,2025-06-28,2025-06-27,Received,251,251,4.39,1101.89
PO050911,SUP011,WH04,2026-07-19,2026-08-19,2026-08-17,Received,156,156,33.56,5235.36
PO050912,SUP115,WH02,2026-11-21,2027-01-01,,In Transit,303,0,13.45,4075.35
PO050913,SUP052,WH02,2026-04-08,2026-05-31,2026-05-29,Received,649,649,2.63,1706.87
PO050914,SUP159,WH09,2025-11-04,2025-11-17,2025-11-17,Received,605,605,1.68,1016.4
PO050915,SUP144,WH07,2025-06-08,2025-06-29,2025-06-28,Received,166,166,28.94,4804.04
PO050916,SUP215,WH01,2025-06-05,2025-06-17,2025-06-18,Partially Received,262,152,17.66,4626.92
PO050917,SUP084,WH09,2026-06-07,2026-07-26,2026-07-27,Received,411,411,2.65,1089.15
PO050918,SUP171,WH10,2026-11-09,2027-01-04,2027-01-03,Received,291,291,27.89,8115.99
PO050919,SUP017,WH06,2026-04-27,2026-05-09,2026-05-07,Received,98,98,34.54,3384.92
PO050920,SUP050,WH10,2026-08-19,2026-10-19,2026-10-18,Received,170,170,12.71,2160.7
PO050921,SUP159,WH02,2025-06-29,2025-07-11,2025-07-10,Partially Received,556,201,4.87,2707.72
PO050922,SUP237,WH08,2025-11-27,2026-01-01,2025-12-29,Received,385,385,2.5,962.5
PO050923,SUP288,WH09,2026-03-28,2026-05-11,2026-05-08,Partially Received,221,83,12.03,2658.63
PO050924,SUP152,WH03,2026-08-23,2026-09-02,2026-09-01,Received,138,138,18.7,2580.6
PO050925,SUP211,WH01,2025-01-08,2025-02-01,2025-02-01,Received,156,156,12.68,1978.08
PO050926,SUP021,WH02,2026-03-09,2026-03-23,2026-03-20,Received,239,239,19.56,4674.84
PO050927,SUP061,WH04,2025-01-25,2025-02-10,2025-02-07,Received,8674,8674,9.4,81535.6
PO050928,SUP061,WH08,2026-04-25,2026-05-11,2026-05-09,Received,8355,8355,9.47,79121.85
PO050929,SUP159,WH03,2026-04-25,2026-05-09,2026-05-08,Received,291,291,8.38,2438.58
PO050930,SUP061,WH08,2025-09-27,2025-10-13,2025-10-12,Received,7480,7480,9.73,72780.4
PO050931,SUP168,WH07,2025-08-02,2025-08-10,2025-08-09,Partially Received,769,445,2.82,2168.58
PO050932,SUP080,WH11,2025-07-11,2025-07-16,2025-07-14,Received,423,423,6.09,2576.07
PO050933,SUP007,WH06,2026-01-21,2026-02-09,2026-02-11,Partially Received,302,137,5.99,1808.98
PO050934,SUP022,WH11,2025-12-21,2026-02-23,2026-03-09,Received,419,419,6.75,2828.25
PO050935,SUP116,WH10,2026-04-26,2026-05-08,2026-05-05,Received,111,111,44.09,4893.99
PO050936,SUP106,WH01,2026-08-18,2026-08-29,2026-08-27,Received,289,289,7.99,2309.11
PO050937,SUP214,WH04,2025-03-13,2025-03-25,2025-03-22,Received,331,331,10.46,3462.26
PO050938,SUP018,WH11,2026-06-26,2026-08-09,2026-08-08,Partially Received,514,221,2.52,1295.28
PO050939,SUP056,WH01,2025-11-16,2025-11-23,2025-11-21,Received,157,157,24.39,3829.23
PO050940,SUP049,WH04,2026-06-13,2026-07-01,2026-07-01,Received,225,225,18.7,4207.5
PO050941,SUP200,WH07,2025-11-18,2026-01-22,2026-01-19,Received,98,98,29.46,2887.08
PO050942,SUP022,WH07,2025-03-30,2025-05-19,2025-05-18,Received,324,324,15.79,5115.96
PO050943,SUP115,WH10,2026-10-28,2026-12-03,2026-12-01,Received,401,401,5.02,2013.02
PO050944,SUP115,WH07,2026-03-11,2026-04-22,2026-04-21,Received,206,206,28.21,5811.26
PO050945,SUP171,WH04,2025-01-17,2025-03-19,2025-03-16,Received,284,284,5.01,1422.84
PO050946,SUP159,WH06,2026-05-16,2026-05-29,2026-05-26,Received,245,245,13.43,3290.35
PO050947,SUP274,WH12,2025-12-10,2025-12-30,2025-12-28,Received,150,150,15.84,2376.0
PO050948,SUP012,WH02,2026-04-17,2026-05-17,2026-05-15,Received,203,203,23.74,4819.22
PO050949,SUP274,WH09,2026-11-07,2026-11-26,2026-11-25,Received,279,279,16.18,4514.22
PO050950,SUP159,WH08,2025-03-06,2025-03-18,2025-03-17,Received,615,615,2.65,1629.75
PO050951,SUP061,WH08,2026-10-13,2026-10-29,2026-10-27,Received,19179,19179,9.61,184310.19
PO050952,SUP295,WH07,2026-05-13,2026-06-01,2026-05-30,Received,735,735,3.77,2770.95
PO050953,SUP156,WH06,2026-12-10,2027-01-01,,In Transit,69,0,50.91,3512.79
PO050954,SUP290,WH08,2025-08-21,2025-09-21,2025-09-21,Received,220,220,8.13,1788.6
PO050955,SUP220,WH08,2025-03-30,2025-06-10,2025-06-08,Received,427,427,3.64,1554.28
PO050956,SUP245,WH07,2025-11-12,2025-11-25,2025-11-22,Partially Received,640,357,120.2,76928.0
PO050957,SUP053,WH04,2026-06-26,2026-07-07,2026-07-08,Received,192,192,27.34,5249.28
PO050958,SUP056,WH09,2026-06-28,2026-07-06,2026-07-06,Received,307,307,5.28,1620.96
PO050959,SUP061,WH11,2025-05-18,2025-06-03,2025-06-03,Received,3461,3461,9.46,32741.06
PO050960,SUP053,WH04,2025-03-04,2025-03-18,2025-03-17,Received,259,259,7.55,1955.45
PO050961,SUP008,WH12,2026-06-14,2026-07-03,2026-07-03,Received,441,441,11.98,5283.18
PO050962,SUP083,WH11,2025-11-21,2025-12-09,2025-12-09,Received,273,273,9.73,2656.29
PO050963,SUP102,WH01,2026-07-07,2026-07-21,2026-07-21,Received,890,890,10.86,9665.4
PO050964,SUP104,WH10,2025-04-06,2025-04-29,2025-04-27,Received,219,219,38.27,8381.13
PO050965,SUP294,WH09,2025-01-11,2025-02-23,2025-02-22,Received,335,335,3.85,1289.75
PO050966,SUP149,WH10,2025-02-07,2025-03-31,2025-03-28,Received,172,172,9.5,1634.0
PO050967,SUP013,WH01,2025-11-19,2025-11-28,2025-11-28,Partially Received,531,219,3.71,1970.01
PO050968,SUP237,WH07,2025-08-16,2025-09-20,2025-09-18,Partially Received,504,283,2.55,1285.2
PO050969,SUP274,WH10,2026-06-06,2026-06-27,2026-06-25,Received,544,544,4.72,2567.68
PO050970,SUP012,WH10,2025-07-11,2025-08-11,2025-08-08,Received,143,143,53.52,7653.36
PO050971,SUP192,WH03,2025-10-10,2025-12-21,2026-01-07,Received,903,903,2.84,2564.52
PO050972,SUP159,WH09,2025-06-04,2025-06-17,2025-06-15,Received,326,326,11.38,3709.88
PO050973,SUP061,WH08,2026-03-24,2026-04-09,2026-04-06,Received,16478,16478,9.54,157200.12
PO050974,SUP174,WH07,2025-06-21,2025-07-20,2025-07-20,Received,115,115,22.58,2596.7
PO050975,SUP220,WH02,2025-06-28,2025-09-03,2025-08-31,Received,236,236,5.88,1387.68
